date,month,place_name,round,race_id,morning_rank,post_rate_pct,rule,buy,points,stake_yen,payback_yen,payout_yen,trifecta,hit,is_manshu,is_over5000,heads,axes,keshi,tickets,checks
2024-07-09,2024-07,大村,8,2024-07-092408,8,38.72,skip_subcore_conditions_ng,0,0,0,0,2140,134,0,0,0,,,,,"展示後38〜39.9%:OK(38.72%) / 1号艇危険:OK / 1AI予測45.6% / 1逃げ35.4% / 1逃げ失敗45.8% / 1展示+周平均との差-0.19 / 外頭2艇の2番手まで強い:NG(頭6,1,下限40.1) / 5/6絡み:OK / 内軸残り:NG(軸3) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-07-09,2024-07,桐生,1,2024-07-090101,9,29.76,skip_missing_exhibition,0,0,0,0,12880,513,0,1,1,,,,,展示/1周6艇未満
2024-07-09,2024-07,徳山,6,2024-07-091806,10,35.85,skip_rate_ng,0,0,0,0,2330,243,0,0,0,,,,,展示後38%未満:NG(35.85%)
2024-07-10,2024-07,浜名湖,6,2024-07-100606,1,40.0,core,1,12,1200,2340,2340,546,1,0,0,"5,3","3,4",1.0,345 346 523 524 532 534 536 542 543 546 563 564,展示後40%以上:OK(40.00%)
2024-07-10,2024-07,浜名湖,7,2024-07-100607,2,40.0,core,1,12,1200,0,7250,214,0,0,1,"6,2","5,3",4.0,235 236 613 615 623 625 631 632 635 651 652 653,展示後40%以上:OK(40.00%)
2024-07-10,2024-07,戸田,3,2024-07-100203,3,32.94,skip_rate_ng,0,0,0,0,1890,324,0,0,0,,,,,展示後38%未満:NG(32.94%)
2024-07-10,2024-07,鳴門,7,2024-07-101407,4,31.65,skip_rate_ng,0,0,0,0,1810,415,0,0,0,,,,,展示後38%未満:NG(31.65%)
2024-07-10,2024-07,大村,3,2024-07-102403,5,29.04,skip_rate_ng,0,0,0,0,1100,143,0,0,0,,,,,展示後38%未満:NG(29.04%)
2024-07-10,2024-07,尼崎,11,2024-07-101311,6,38.47,subcore,1,12,1200,2400,2400,345,1,0,0,"3,5","1,4",6.0,315 345 351 354 513 514 521 524 531 541 542 543,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測29.3% / 1逃げ36.8% / 1逃げ失敗36.8% / 1展示+周平均との差-0.01 / 外頭2艇の2番手まで強い:OK(頭3,5,下限39.0) / 5/6絡み:OK / 内軸残り:OK(軸1,4) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-07-10,2024-07,宮島,3,2024-07-101703,7,32.94,skip_rate_ng,0,0,0,0,37560,516,0,1,1,,,,,展示後38%未満:NG(32.94%)
2024-07-10,2024-07,宮島,6,2024-07-101706,8,35.11,skip_rate_ng,0,0,0,0,2100,152,0,0,0,,,,,展示後38%未満:NG(35.11%)
2024-07-10,2024-07,尼崎,10,2024-07-101310,9,29.63,skip_rate_ng,0,0,0,0,8350,235,0,0,1,,,,,展示後38%未満:NG(29.63%)
2024-07-10,2024-07,三国,6,2024-07-101006,10,32.67,skip_rate_ng,0,0,0,0,15190,452,0,1,1,,,,,展示後38%未満:NG(32.67%)
2024-07-11,2024-07,戸田,5,2024-07-110205,1,23.67,skip_rate_ng,0,0,0,0,2950,432,0,0,0,,,,,展示後38%未満:NG(23.67%)
2024-07-11,2024-07,宮島,6,2024-07-111706,2,40.0,core,1,12,1200,3370,3370,356,1,0,0,"3,5","2,6",4.0,316 325 326 352 356 361 362 365 521 523 526 561,展示後40%以上:OK(40.00%)
2024-07-11,2024-07,三国,10,2024-07-111010,3,31.44,skip_rate_ng,0,0,0,0,9870,462,0,0,1,,,,,展示後38%未満:NG(31.44%)
2024-07-11,2024-07,大村,7,2024-07-112407,4,30.89,skip_rate_ng,0,0,0,0,1140,134,0,0,0,,,,,展示後38%未満:NG(30.89%)
2024-07-11,2024-07,多摩川,6,2024-07-110506,5,31.9,skip_rate_ng,0,0,0,0,3730,243,0,0,0,,,,,展示後38%未満:NG(31.90%)
2024-07-11,2024-07,宮島,7,2024-07-111707,6,37.27,skip_rate_ng,0,0,0,0,2380,526,0,0,0,,,,,展示後38%未満:NG(37.27%)
2024-07-11,2024-07,若松,4,2024-07-112004,7,31.23,skip_rate_ng,0,0,0,0,19870,354,0,1,1,,,,,展示後38%未満:NG(31.23%)
2024-07-11,2024-07,若松,6,2024-07-112006,8,30.54,skip_rate_ng,0,0,0,0,6230,315,0,0,1,,,,,展示後38%未満:NG(30.54%)
2024-07-11,2024-07,丸亀,4,2024-07-111504,9,32.91,skip_rate_ng,0,0,0,0,15610,234,0,1,1,,,,,展示後38%未満:NG(32.91%)
2024-07-11,2024-07,鳴門,6,2024-07-111406,10,35.85,skip_rate_ng,0,0,0,0,3950,154,0,0,0,,,,,展示後38%未満:NG(35.85%)
2024-07-12,2024-07,多摩川,6,2024-07-120506,1,29.54,skip_rate_ng,0,0,0,0,740,342,0,0,0,,,,,展示後38%未満:NG(29.54%)
2024-07-12,2024-07,三国,9,2024-07-121009,2,30.74,skip_rate_ng,0,0,0,0,1460,324,0,0,0,,,,,展示後38%未満:NG(30.74%)
2024-07-12,2024-07,三国,8,2024-07-121008,3,23.44,skip_rate_ng,0,0,0,0,11910,623,0,1,1,,,,,展示後38%未満:NG(23.44%)
2024-07-12,2024-07,浜名湖,7,2024-07-120607,4,31.71,skip_rate_ng,0,0,0,0,1400,163,0,0,0,,,,,展示後38%未満:NG(31.71%)
2024-07-12,2024-07,浜名湖,9,2024-07-120609,5,35.6,skip_rate_ng,0,0,0,0,3920,561,0,0,0,,,,,展示後38%未満:NG(35.60%)
2024-07-12,2024-07,丸亀,4,2024-07-121504,6,32.91,skip_rate_ng,0,0,0,0,1530,254,0,0,0,,,,,展示後38%未満:NG(32.91%)
2024-07-12,2024-07,若松,3,2024-07-122003,7,35.11,skip_rate_ng,0,0,0,0,5450,364,0,0,1,,,,,展示後38%未満:NG(35.11%)
2024-07-12,2024-07,鳴門,3,2024-07-121403,8,32.94,skip_rate_ng,0,0,0,0,1140,325,0,0,0,,,,,展示後38%未満:NG(32.94%)
2024-07-12,2024-07,若松,4,2024-07-122004,9,26.92,skip_rate_ng,0,0,0,0,37260,364,0,1,1,,,,,展示後38%未満:NG(26.92%)
2024-07-12,2024-07,多摩川,3,2024-07-120503,10,27.44,skip_rate_ng,0,0,0,0,2460,235,0,0,0,,,,,展示後38%未満:NG(27.44%)
2024-07-13,2024-07,多摩川,8,2024-07-130508,1,29.04,skip_rate_ng,0,0,0,0,5350,125,0,0,1,,,,,展示後38%未満:NG(29.04%)
2024-07-13,2024-07,福岡,9,2024-07-132209,2,38.47,skip_subcore_conditions_ng,0,0,0,0,3120,132,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測24.3% / 1逃げ11.5% / 1逃げ失敗65.4% / 1展示+周平均との差-0.25 / 外頭2艇の2番手まで強い:NG(頭3,6,下限28.9) / 5/6絡み:OK / 内軸残り:OK(軸2,1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-07-13,2024-07,若松,1,2024-07-132001,3,32.94,skip_rate_ng,0,0,0,0,11270,163,0,1,1,,,,,展示後38%未満:NG(32.94%)
2024-07-13,2024-07,大村,5,2024-07-132405,4,24.74,skip_rate_ng,0,0,0,0,1670,216,0,0,0,,,,,展示後38%未満:NG(24.74%)
2024-07-13,2024-07,浜名湖,2,2024-07-130602,5,27.53,skip_rate_ng,0,0,0,0,4040,321,0,0,0,,,,,展示後38%未満:NG(27.53%)
2024-07-13,2024-07,宮島,3,2024-07-131703,6,25.94,skip_rate_ng,0,0,0,0,10060,153,0,1,1,,,,,展示後38%未満:NG(25.94%)
2024-07-13,2024-07,多摩川,1,2024-07-130501,7,35.85,skip_rate_ng,0,0,0,0,7050,326,0,0,1,,,,,展示後38%未満:NG(35.85%)
2024-07-13,2024-07,大村,7,2024-07-132407,8,21.41,skip_rate_ng,0,0,0,0,2300,312,0,0,0,,,,,展示後38%未満:NG(21.41%)
2024-07-13,2024-07,丸亀,4,2024-07-131504,9,26.94,skip_rate_ng,0,0,0,0,8300,145,0,0,1,,,,,展示後38%未満:NG(26.94%)
2024-07-13,2024-07,宮島,5,2024-07-131705,10,32.94,skip_rate_ng,0,0,0,0,1350,214,0,0,0,,,,,展示後38%未満:NG(32.94%)
2024-07-14,2024-07,若松,3,2024-07-142003,1,31.71,skip_rate_ng,0,0,0,0,28340,465,0,1,1,,,,,展示後38%未満:NG(31.71%)
2024-07-14,2024-07,児島,10,2024-07-141610,2,24.96,skip_rate_ng,0,0,0,0,2740,321,0,0,0,,,,,展示後38%未満:NG(24.96%)
2024-07-14,2024-07,尼崎,1,2024-07-141301,3,32.94,skip_rate_ng,0,0,0,0,29970,452,0,1,1,,,,,展示後38%未満:NG(32.94%)
2024-07-14,2024-07,児島,5,2024-07-141605,4,28.51,skip_rate_ng,0,0,0,0,1310,415,0,0,0,,,,,展示後38%未満:NG(28.51%)
2024-07-14,2024-07,福岡,4,2024-07-142204,5,35.0,skip_rate_ng,0,0,0,0,1330,125,0,0,0,,,,,展示後38%未満:NG(35.00%)
2024-07-14,2024-07,平和島,4,2024-07-140404,6,30.86,skip_rate_ng,0,0,0,0,5210,316,0,0,1,,,,,展示後38%未満:NG(30.86%)
2024-07-14,2024-07,鳴門,8,2024-07-141408,7,36.52,skip_rate_ng,0,0,0,0,1410,136,0,0,0,,,,,展示後38%未満:NG(36.52%)
2024-07-14,2024-07,戸田,3,2024-07-140203,8,31.24,skip_rate_ng,0,0,0,0,4010,216,0,0,0,,,,,展示後38%未満:NG(31.24%)
2024-07-14,2024-07,福岡,2,2024-07-142202,9,32.1,skip_missing_exhibition,0,0,0,0,4470,631,0,0,0,,,,,展示/1周6艇未満
2024-07-14,2024-07,戸田,4,2024-07-140204,10,33.86,skip_rate_ng,0,0,0,0,4270,521,0,0,0,,,,,展示後38%未満:NG(33.86%)
2024-07-15,2024-07,戸田,4,2024-07-150204,1,40.0,core,1,12,1200,0,12150,132,0,1,1,"5,6","1,2",4.0,513 516 521 523 526 531 532 561 562 613 615 621,展示後40%以上:OK(40.00%)
2024-07-15,2024-07,尼崎,8,2024-07-151308,2,26.62,skip_rate_ng,0,0,0,0,890,236,0,0,0,,,,,展示後38%未満:NG(26.62%)
2024-07-15,2024-07,平和島,1,2024-07-150401,3,30.2,skip_rate_ng,0,0,0,0,12550,513,0,1,1,,,,,展示後38%未満:NG(30.20%)
2024-07-15,2024-07,戸田,1,2024-07-150201,4,30.74,skip_rate_ng,0,0,0,0,7480,241,0,0,1,,,,,展示後38%未満:NG(30.74%)
2024-07-15,2024-07,尼崎,4,2024-07-151304,5,28.74,skip_rate_ng,0,0,0,0,23380,461,0,1,1,,,,,展示後38%未満:NG(28.74%)
2024-07-15,2024-07,鳴門,7,2024-07-151407,6,25.31,skip_rate_ng,0,0,0,0,1460,314,0,0,0,,,,,展示後38%未満:NG(25.31%)
2024-07-15,2024-07,平和島,4,2024-07-150404,7,38.9,skip_subcore_conditions_ng,0,0,0,0,1640,351,0,0,0,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測23.0% / 1逃げ14.7% / 1逃げ失敗50.0% / 1展示+周平均との差-0.41 / 外頭2艇の2番手まで強い:OK(頭3,5,下限43.2) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-07-15,2024-07,下関,7,2024-07-151907,8,32.94,skip_rate_ng,0,0,0,0,2170,312,0,0,0,,,,,展示後38%未満:NG(32.94%)
2024-07-15,2024-07,児島,4,2024-07-151604,9,21.86,skip_rate_ng,0,0,0,0,1760,165,0,0,0,,,,,展示後38%未満:NG(21.86%)
2024-07-15,2024-07,福岡,3,2024-07-152203,10,25.32,skip_rate_ng,0,0,0,0,22730,421,0,1,1,,,,,展示後38%未満:NG(25.32%)
2024-07-16,2024-07,平和島,7,2024-07-160407,1,35.7,skip_rate_ng,0,0,0,0,7580,546,0,0,1,,,,,展示後38%未満:NG(35.70%)
2024-07-16,2024-07,福岡,9,2024-07-162209,2,28.34,skip_rate_ng,0,0,0,0,8260,132,0,0,1,,,,,展示後38%未満:NG(28.34%)
2024-07-16,2024-07,平和島,1,2024-07-160401,3,32.67,skip_rate_ng,0,0,0,0,6610,413,0,0,1,,,,,展示後38%未満:NG(32.67%)
2024-07-16,2024-07,蒲郡,4,2024-07-160704,4,30.51,skip_rate_ng,0,0,0,0,2170,123,0,0,0,,,,,展示後38%未満:NG(30.51%)
2024-07-16,2024-07,徳山,7,2024-07-161807,5,38.47,skip_subcore_conditions_ng,0,0,0,0,4850,251,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測27.6% / 1逃げ25.0% / 1逃げ失敗39.3% / 1展示+周平均との差-0.17 / 外頭2艇の2番手まで強い:OK(頭5,3,下限33.2) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-07-16,2024-07,芦屋,10,2024-07-162110,6,34.5,skip_rate_ng,0,0,0,0,2610,241,0,0,0,,,,,展示後38%未満:NG(34.50%)
2024-07-16,2024-07,若松,2,2024-07-162002,7,22.24,skip_rate_ng,0,0,0,0,6300,213,0,0,1,,,,,展示後38%未満:NG(22.24%)
2024-07-16,2024-07,徳山,9,2024-07-161809,8,24.92,skip_rate_ng,0,0,0,0,2810,134,0,0,0,,,,,展示後38%未満:NG(24.92%)
2024-07-16,2024-07,尼崎,1,2024-07-161301,9,27.68,skip_rate_ng,0,0,0,0,3910,431,0,0,0,,,,,展示後38%未満:NG(27.68%)
2024-07-16,2024-07,下関,8,2024-07-161908,10,24.69,skip_rate_ng,0,0,0,0,2960,453,0,0,0,,,,,展示後38%未満:NG(24.69%)
2024-07-17,2024-07,蒲郡,3,2024-07-170703,1,32.71,skip_rate_ng,0,0,0,0,2290,325,0,0,0,,,,,展示後38%未満:NG(32.71%)
2024-07-17,2024-07,びわこ,2,2024-07-171102,2,36.06,skip_rate_ng,0,0,0,0,1790,342,0,0,0,,,,,展示後38%未満:NG(36.06%)
2024-07-17,2024-07,尼崎,3,2024-07-171303,3,29.07,skip_rate_ng,0,0,0,0,4020,435,0,0,0,,,,,展示後38%未満:NG(29.07%)
2024-07-17,2024-07,尼崎,2,2024-07-171302,4,36.06,skip_rate_ng,0,0,0,0,1250,123,0,0,0,,,,,展示後38%未満:NG(36.06%)
2024-07-17,2024-07,下関,6,2024-07-171906,5,28.62,skip_rate_ng,0,0,0,0,1990,421,0,0,0,,,,,展示後38%未満:NG(28.62%)
2024-07-17,2024-07,浜名湖,7,2024-07-170607,6,30.85,skip_rate_ng,0,0,0,0,41130,461,0,1,1,,,,,展示後38%未満:NG(30.85%)
2024-07-17,2024-07,びわこ,3,2024-07-171103,7,31.67,skip_rate_ng,0,0,0,0,3670,213,0,0,0,,,,,展示後38%未満:NG(31.67%)
2024-07-17,2024-07,常滑,1,2024-07-170801,8,29.84,skip_rate_ng,0,0,0,0,3530,412,0,0,0,,,,,展示後38%未満:NG(29.84%)
2024-07-17,2024-07,蒲郡,1,2024-07-170701,9,29.54,skip_rate_ng,0,0,0,0,1000,123,0,0,0,,,,,展示後38%未満:NG(29.54%)
2024-07-17,2024-07,三国,7,2024-07-171007,10,25.95,skip_rate_ng,0,0,0,0,2160,415,0,0,0,,,,,展示後38%未満:NG(25.95%)
2024-07-18,2024-07,浜名湖,3,2024-07-180603,1,40.0,core,1,12,1200,3090,3090,452,1,0,0,"5,4","4,5",3.0,415 425 451 452 456 465 514 524 541 542 546 564,展示後40%以上:OK(40.00%)
2024-07-18,2024-07,徳山,8,2024-07-181808,2,28.64,skip_missing_exhibition,0,0,0,0,5390,154,0,0,1,,,,,展示/1周6艇未満
2024-07-18,2024-07,びわこ,7,2024-07-181107,3,26.86,skip_rate_ng,0,0,0,0,87390,146,0,1,1,,,,,展示後38%未満:NG(26.86%)
2024-07-18,2024-07,平和島,3,2024-07-180403,4,26.54,skip_rate_ng,0,0,0,0,1920,213,0,0,0,,,,,展示後38%未満:NG(26.54%)
2024-07-18,2024-07,芦屋,8,2024-07-182108,5,30.74,skip_rate_ng,0,0,0,0,1380,325,0,0,0,,,,,展示後38%未満:NG(30.74%)
2024-07-18,2024-07,平和島,5,2024-07-180405,6,30.4,skip_rate_ng,0,0,0,0,3150,124,0,0,0,,,,,展示後38%未満:NG(30.40%)
2024-07-18,2024-07,福岡,4,2024-07-182204,7,29.17,skip_rate_ng,0,0,0,0,16850,512,0,1,1,,,,,展示後38%未満:NG(29.17%)
2024-07-18,2024-07,福岡,2,2024-07-182202,8,32.67,skip_rate_ng,0,0,0,0,1780,312,0,0,0,,,,,展示後38%未満:NG(32.67%)
2024-07-18,2024-07,蒲郡,5,2024-07-180705,9,33.85,skip_rate_ng,0,0,0,0,2140,245,0,0,0,,,,,展示後38%未満:NG(33.85%)
2024-07-18,2024-07,丸亀,4,2024-07-181504,10,32.94,skip_rate_ng,0,0,0,0,12110,514,0,1,1,,,,,展示後38%未満:NG(32.94%)
2024-07-19,2024-07,びわこ,9,2024-07-191109,1,27.94,skip_rate_ng,0,0,0,0,11290,453,0,1,1,,,,,展示後38%未満:NG(27.94%)
2024-07-19,2024-07,平和島,6,2024-07-190406,2,26.49,skip_rate_ng,0,0,0,0,3600,365,0,0,0,,,,,展示後38%未満:NG(26.49%)
2024-07-19,2024-07,三国,6,2024-07-191006,3,28.14,skip_rate_ng,0,0,0,0,1510,235,0,0,0,,,,,展示後38%未満:NG(28.14%)
2024-07-19,2024-07,びわこ,7,2024-07-191107,4,31.46,skip_rate_ng,0,0,0,0,15800,364,0,1,1,,,,,展示後38%未満:NG(31.46%)
2024-07-19,2024-07,芦屋,7,2024-07-192107,5,26.14,skip_rate_ng,0,0,0,0,3370,123,0,0,0,,,,,展示後38%未満:NG(26.14%)
2024-07-19,2024-07,住之江,6,2024-07-191206,6,29.54,skip_rate_ng,0,0,0,0,1760,413,0,0,0,,,,,展示後38%未満:NG(29.54%)
2024-07-19,2024-07,浜名湖,3,2024-07-190603,7,32.94,skip_rate_ng,0,0,0,0,2420,351,0,0,0,,,,,展示後38%未満:NG(32.94%)
2024-07-19,2024-07,徳山,10,2024-07-191810,8,22.14,skip_rate_ng,0,0,0,0,1080,123,0,0,0,,,,,展示後38%未満:NG(22.14%)
2024-07-19,2024-07,下関,9,2024-07-191909,9,23.79,skip_rate_ng,0,0,0,0,8710,215,0,0,1,,,,,展示後38%未満:NG(23.79%)
2024-07-19,2024-07,丸亀,5,2024-07-191505,10,32.94,skip_rate_ng,0,0,0,0,2530,324,0,0,0,,,,,展示後38%未満:NG(32.94%)
2024-07-20,2024-07,三国,10,2024-07-201010,1,28.64,skip_rate_ng,0,0,0,0,4340,236,0,0,0,,,,,展示後38%未満:NG(28.64%)
2024-07-20,2024-07,丸亀,3,2024-07-201503,2,29.59,skip_rate_ng,0,0,0,0,4360,325,0,0,0,,,,,展示後38%未満:NG(29.59%)
2024-07-20,2024-07,徳山,6,2024-07-201806,3,26.96,skip_rate_ng,0,0,0,0,5620,132,0,0,1,,,,,展示後38%未満:NG(26.96%)
2024-07-20,2024-07,浜名湖,7,2024-07-200607,4,22.24,skip_rate_ng,0,0,0,0,7350,316,0,0,1,,,,,展示後38%未満:NG(22.24%)
2024-07-20,2024-07,若松,2,2024-07-202002,5,35.85,skip_rate_ng,0,0,0,0,3390,413,0,0,0,,,,,展示後38%未満:NG(35.85%)
2024-07-20,2024-07,戸田,4,2024-07-200204,6,32.34,skip_rate_ng,0,0,0,0,7220,415,0,0,1,,,,,展示後38%未満:NG(32.34%)
2024-07-20,2024-07,三国,9,2024-07-201009,7,27.58,skip_rate_ng,0,0,0,0,2630,134,0,0,0,,,,,展示後38%未満:NG(27.58%)
2024-07-20,2024-07,戸田,3,2024-07-200203,8,32.94,skip_rate_ng,0,0,0,0,2290,234,0,0,0,,,,,展示後38%未満:NG(32.94%)
2024-07-20,2024-07,津,8,2024-07-200908,9,32.14,skip_missing_exhibition,0,0,0,0,9740,316,0,0,1,,,,,展示/1周6艇未満
2024-07-20,2024-07,尼崎,1,2024-07-201301,10,35.85,skip_rate_ng,0,0,0,0,1050,134,0,0,0,,,,,展示後38%未満:NG(35.85%)
2024-07-21,2024-07,戸田,1,2024-07-210201,1,32.14,skip_rate_ng,0,0,0,0,6740,246,0,0,1,,,,,展示後38%未満:NG(32.14%)
2024-07-21,2024-07,尼崎,2,2024-07-211302,2,38.47,skip_subcore_conditions_ng,0,0,0,0,83720,456,0,1,1,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測13.9% / 1逃げ30.8% / 1逃げ失敗38.5% / 1展示+周平均との差-0.31 / 外頭2艇の2番手まで強い:OK(頭3,5,下限35.3) / 5/6絡み:OK / 内軸残り:NG(軸2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-07-21,2024-07,唐津,1,2024-07-212301,3,40.0,core,1,12,1200,0,2060,315,0,0,0,"3,4","3,2",6.0,321 324 325 342 352 421 423 425 431 435 452 453,展示後40%以上:OK(40.00%)
2024-07-21,2024-07,唐津,4,2024-07-212304,4,25.27,skip_rate_ng,0,0,0,0,3220,123,0,0,0,,,,,展示後38%未満:NG(25.27%)
2024-07-21,2024-07,住之江,8,2024-07-211208,5,23.74,skip_rate_ng,0,0,0,0,1900,643,0,0,0,,,,,展示後38%未満:NG(23.74%)
2024-07-21,2024-07,若松,2,2024-07-212002,6,31.37,skip_rate_ng,0,0,0,0,3060,412,0,0,0,,,,,展示後38%未満:NG(31.37%)
2024-07-21,2024-07,尼崎,1,2024-07-211301,7,29.47,skip_rate_ng,0,0,0,0,2810,126,0,0,0,,,,,展示後38%未満:NG(29.47%)
2024-07-21,2024-07,浜名湖,6,2024-07-210606,8,36.52,skip_rate_ng,0,0,0,0,17420,426,0,1,1,,,,,展示後38%未満:NG(36.52%)
2024-07-21,2024-07,住之江,7,2024-07-211207,9,22.37,skip_rate_ng,0,0,0,0,1200,235,0,0,0,,,,,展示後38%未満:NG(22.37%)
2024-07-21,2024-07,蒲郡,2,2024-07-210702,10,28.74,skip_rate_ng,0,0,0,0,740,214,0,0,0,,,,,展示後38%未満:NG(28.74%)
2024-07-22,2024-07,戸田,10,2024-07-220210,1,36.7,skip_rate_ng,0,0,0,0,2620,563,0,0,0,,,,,展示後38%未満:NG(36.70%)
2024-07-22,2024-07,尼崎,8,2024-07-221308,2,32.94,skip_missing_exhibition,0,0,0,0,1370,213,0,0,0,,,,,展示/1周6艇未満
2024-07-22,2024-07,尼崎,9,2024-07-221309,3,28.94,skip_missing_exhibition,0,0,0,0,3940,514,0,0,0,,,,,展示/1周6艇未満
2024-07-22,2024-07,住之江,4,2024-07-221204,4,25.42,skip_rate_ng,0,0,0,0,3510,135,0,0,0,,,,,展示後38%未満:NG(25.42%)
2024-07-22,2024-07,戸田,4,2024-07-220204,5,27.76,skip_rate_ng,0,0,0,0,2500,214,0,0,0,,,,,展示後38%未満:NG(27.76%)
2024-07-22,2024-07,若松,2,2024-07-222002,6,27.19,skip_rate_ng,0,0,0,0,2040,243,0,0,0,,,,,展示後38%未満:NG(27.19%)
2024-07-22,2024-07,唐津,5,2024-07-222305,7,27.84,skip_rate_ng,0,0,0,0,46510,561,0,1,1,,,,,展示後38%未満:NG(27.84%)
2024-07-22,2024-07,唐津,9,2024-07-222309,8,35.5,skip_rate_ng,0,0,0,0,3220,634,0,0,0,,,,,展示後38%未満:NG(35.50%)
2024-07-22,2024-07,児島,4,2024-07-221604,9,38.47,skip_subcore_conditions_ng,0,0,0,0,2470,416,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測13.9% / 1逃げ25.0% / 1逃げ失敗42.9% / 1展示+周平均との差-0.19 / 外頭2艇の2番手まで強い:NG(頭4,3,下限29.8) / 5/6絡み:NG / 内軸残り:NG(軸6) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-07-22,2024-07,丸亀,2,2024-07-221502,10,32.94,skip_rate_ng,0,0,0,0,13330,561,0,1,1,,,,,展示後38%未満:NG(32.94%)
2024-07-23,2024-07,戸田,3,2024-07-230203,1,30.45,skip_rate_ng,0,0,0,0,5100,436,0,0,1,,,,,展示後38%未満:NG(30.45%)
2024-07-23,2024-07,鳴門,8,2024-07-231408,2,38.47,skip_subcore_conditions_ng,0,0,0,0,1890,136,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測27.5% / 1逃げ14.3% / 1逃げ失敗60.0% / 1展示+周平均との差-0.28 / 外頭2艇の2番手まで強い:NG(頭3,6,下限27.2) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2024-07-23,2024-07,唐津,3,2024-07-232303,3,32.94,skip_rate_ng,0,0,0,0,24140,415,0,1,1,,,,,展示後38%未満:NG(32.94%)
2024-07-23,2024-07,尼崎,7,2024-07-231307,4,27.06,skip_rate_ng,0,0,0,0,960,214,0,0,0,,,,,展示後38%未満:NG(27.06%)
2024-07-23,2024-07,常滑,4,2024-07-230804,5,28.07,skip_rate_ng,0,0,0,0,3410,542,0,0,0,,,,,展示後38%未満:NG(28.07%)
2024-07-23,2024-07,戸田,1,2024-07-230201,6,31.31,skip_rate_ng,0,0,0,0,2450,124,0,0,0,,,,,展示後38%未満:NG(31.31%)
2024-07-23,2024-07,平和島,8,2024-07-230408,7,23.85,skip_rate_ng,0,0,0,0,4250,126,0,0,0,,,,,展示後38%未満:NG(23.85%)
2024-07-23,2024-07,平和島,1,2024-07-230401,8,27.56,skip_rate_ng,0,0,0,0,3540,436,0,0,0,,,,,展示後38%未満:NG(27.56%)
2024-07-23,2024-07,唐津,5,2024-07-232305,9,36.52,skip_rate_ng,0,0,0,0,1750,152,0,0,0,,,,,展示後38%未満:NG(36.52%)
2024-07-23,2024-07,若松,1,2024-07-232001,10,27.04,skip_rate_ng,0,0,0,0,7480,432,0,0,1,,,,,展示後38%未満:NG(27.04%)
2024-07-24,2024-07,平和島,3,2024-07-240403,1,27.69,skip_rate_ng,0,0,0,0,13470,516,0,1,1,,,,,展示後38%未満:NG(27.69%)
2024-07-24,2024-07,若松,2,2024-07-242002,2,28.34,skip_rate_ng,0,0,0,0,1860,415,0,0,0,,,,,展示後38%未満:NG(28.34%)
2024-07-24,2024-07,若松,3,2024-07-242003,3,33.86,skip_rate_ng,0,0,0,0,18060,321,0,1,1,,,,,展示後38%未満:NG(33.86%)
2024-07-24,2024-07,平和島,5,2024-07-240405,4,36.06,skip_rate_ng,0,0,0,0,2570,346,0,0,0,,,,,展示後38%未満:NG(36.06%)
2024-07-24,2024-07,唐津,10,2024-07-242310,5,28.51,skip_rate_ng,0,0,0,0,7360,465,0,0,1,,,,,展示後38%未満:NG(28.51%)
2024-07-24,2024-07,児島,4,2024-07-241604,6,27.62,skip_rate_ng,0,0,0,0,10870,426,0,1,1,,,,,展示後38%未満:NG(27.62%)
2024-07-24,2024-07,戸田,10,2024-07-240210,7,28.24,skip_rate_ng,0,0,0,0,5550,431,0,0,1,,,,,展示後38%未満:NG(28.24%)
