combo_size,phase,condition_name,n,manshu_n,manshu_rate,diff_vs_baseline,lift,ci95_low,ci95_high,p_value,train_n,train_manshu_n,train_rate,valid_n,valid_manshu_n,valid_rate,valid_diff_vs_baseline,valid_lift,mean_payout,median_payout,max_payout,reproducibility,priority,families
6,直前版,2/3/6/10R × 1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × A1が1人以下 × 外枠が1号艇より展示上位,266,70,0.2631578947368421,0.10114333163004596,1.6242854326828304,0.21388077280079085,0.3191786220441849,7.5714902527668215e-06,186,42,0.22580645161290322,80,28,0.35,0.1786580742987111,2.0426991150442477,9203.90977443609,4095.0,259950.0,再現あり,高,"race_slot,lane1_local,lane1_relative,outer_class,a1_count,outer_exhibition"
5,直前版,1号艇が全体平均以下 × 外枠A級2人以上 × 外枠モーター強者あり × モーター2連率レンジ>=25 × 1号艇展示4位以下,167,48,0.2874251497005988,0.12541058659380266,1.774069837852385,0.22417344442874804,0.36023690995800556,1.0903938998829688e-05,107,27,0.2523364485981308,60,21,0.35,0.1786580742987111,2.0426991150442477,10784.790419161676,4320.0,132320.0,再現あり,高,"lane1_relative,outer_class,outer_motor,motor_range,lane1_exhibition"
6,直前版,1号艇が全体平均以下 × 外枠A級2人以上 × 外枠モーター強者あり × モーター2連率レンジ>=25 × 進入固定ではない × 1号艇展示4位以下,167,48,0.2874251497005988,0.12541058659380266,1.774069837852385,0.22417344442874804,0.36023690995800556,1.0903938998829688e-05,107,27,0.2523364485981308,60,21,0.35,0.1786580742987111,2.0426991150442477,10784.790419161676,4320.0,132320.0,再現あり,高,"lane1_relative,outer_class,outer_motor,motor_range,entry_rule,lane1_exhibition"
6,直前版,1号艇が全体平均以下 × 外枠A級2人以上 × 外枠モーター強者あり × モーター2連率レンジ>=25 × 1号艇展示4位以下 × 外枠が1号艇より展示上位,167,48,0.2874251497005988,0.12541058659380266,1.774069837852385,0.22417344442874804,0.36023690995800556,1.0903938998829688e-05,107,27,0.2523364485981308,60,21,0.35,0.1786580742987111,2.0426991150442477,10784.790419161676,4320.0,132320.0,再現あり,高,"lane1_relative,outer_class,outer_motor,motor_range,lane1_exhibition,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × B級3人以上 × モーター2連率レンジ>=25 × 展示タイム差>=0.08,129,37,0.2868217054263566,0.12480714231956047,1.7703452080248525,0.21582786406243604,0.3701452046148458,0.00011950019191009353,69,16,0.2318840579710145,60,21,0.35,0.1786580742987111,2.0426991150442477,9897.131782945737,4810.0,148590.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,motor_range,exhibition_range"
5,直前版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇A1でない × 1号艇全国勝率<4.5 × 外枠A1あり × 展示タイム差>=0.08,173,45,0.26011560693641617,0.09810104382962004,1.6055075664090406,0.20045805820783147,0.3301953627067046,0.00046198544275211084,113,24,0.21238938053097345,60,21,0.35,0.1786580742987111,2.0426991150442477,7394.1040462427745,4730.0,57500.0,再現あり,高,"venue,lane1_class,lane1_national,outer_class,exhibition_range"
5,直前版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A1あり × 展示タイム差>=0.08,173,45,0.26011560693641617,0.09810104382962004,1.6055075664090406,0.20045805820783147,0.3301953627067046,0.00046198544275211084,113,24,0.21238938053097345,60,21,0.35,0.1786580742987111,2.0426991150442477,7394.1040462427745,4730.0,57500.0,再現あり,高,"venue,lane1_national,lane1_relative,outer_class,exhibition_range"
5,直前版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇全国勝率<4.5 × 外枠A1あり × 進入固定ではない × 展示タイム差>=0.08,173,45,0.26011560693641617,0.09810104382962004,1.6055075664090406,0.20045805820783147,0.3301953627067046,0.00046198544275211084,113,24,0.21238938053097345,60,21,0.35,0.1786580742987111,2.0426991150442477,7394.1040462427745,4730.0,57500.0,再現あり,高,"venue,lane1_national,outer_class,entry_rule,exhibition_range"
6,直前版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇A1でない × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A1あり × 展示タイム差>=0.08,173,45,0.26011560693641617,0.09810104382962004,1.6055075664090406,0.20045805820783147,0.3301953627067046,0.00046198544275211084,113,24,0.21238938053097345,60,21,0.35,0.1786580742987111,2.0426991150442477,7394.1040462427745,4730.0,57500.0,再現あり,高,"venue,lane1_class,lane1_national,lane1_relative,outer_class,exhibition_range"
6,直前版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇A1でない × 1号艇全国勝率<4.5 × 外枠A1あり × 進入固定ではない × 展示タイム差>=0.08,173,45,0.26011560693641617,0.09810104382962004,1.6055075664090406,0.20045805820783147,0.3301953627067046,0.00046198544275211084,113,24,0.21238938053097345,60,21,0.35,0.1786580742987111,2.0426991150442477,7394.1040462427745,4730.0,57500.0,再現あり,高,"venue,lane1_class,lane1_national,outer_class,entry_rule,exhibition_range"
6,直前版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A1あり × 進入固定ではない × 展示タイム差>=0.08,173,45,0.26011560693641617,0.09810104382962004,1.6055075664090406,0.20045805820783147,0.3301953627067046,0.00046198544275211084,113,24,0.21238938053097345,60,21,0.35,0.1786580742987111,2.0426991150442477,7394.1040462427745,4730.0,57500.0,再現あり,高,"venue,lane1_national,lane1_relative,outer_class,entry_rule,exhibition_range"
5,朝版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇B級 × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A1あり,181,47,0.2596685082872928,0.09765394518049669,1.6027479462826162,0.20125731627566806,0.3280694153691564,0.0003630111000509917,121,26,0.21487603305785125,60,21,0.35,0.1786580742987111,2.0426991150442477,7318.8950276243095,4700.0,57500.0,再現あり,高,"venue,lane1_class,lane1_national,lane1_relative,outer_class"
5,朝版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇B級 × 1号艇全国勝率<4.5 × 外枠A1あり × 進入固定ではない,181,47,0.2596685082872928,0.09765394518049669,1.6027479462826162,0.20125731627566806,0.3280694153691564,0.0003630111000509917,121,26,0.21487603305785125,60,21,0.35,0.1786580742987111,2.0426991150442477,7318.8950276243095,4700.0,57500.0,再現あり,高,"venue,lane1_class,lane1_national,outer_class,entry_rule"
6,朝版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇B級 × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A1あり × 進入固定ではない,181,47,0.2596685082872928,0.09765394518049669,1.6027479462826162,0.20125731627566806,0.3280694153691564,0.0003630111000509917,121,26,0.21487603305785125,60,21,0.35,0.1786580742987111,2.0426991150442477,7318.8950276243095,4700.0,57500.0,再現あり,高,"venue,lane1_class,lane1_national,lane1_relative,outer_class,entry_rule"
6,直前版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり × 外枠展示上位あり,161,41,0.2546583850931677,0.09264382198637156,1.5718240398259937,0.1936218725911707,0.32713017058239713,0.001421157276687568,101,20,0.19801980198019803,60,21,0.35,0.1786580742987111,2.0426991150442477,11684.099378881987,4490.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,outer_motor,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇A1でない × 1号艇当地勝率<5.0 × 外枠A級2人以上 × B級3人以上 × 外枠展示上位あり,204,50,0.24509803921568626,0.08308347610889014,1.5128148637732244,0.1911403029724891,0.3084786376053355,0.0012793019693586594,144,29,0.2013888888888889,60,21,0.35,0.1786580742987111,2.0426991150442477,9941.323529411764,3635.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,outer_class,b_count,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 外枠展示上位あり,204,50,0.24509803921568626,0.08308347610889014,1.5128148637732244,0.1911403029724891,0.3084786376053355,0.0012793019693586594,144,29,0.2013888888888889,60,21,0.35,0.1786580742987111,2.0426991150442477,9940.14705882353,3635.0,259950.0,再現あり,高,"race_slot,lane1_local,lane1_relative,outer_class,b_count,outer_exhibition"
5,直前版,2Rまたは6R × 1号艇当地勝率<5.0 × 外枠A級2人以上 × B級3人以上 × 外枠展示上位あり,205,50,0.24390243902439024,0.08188787591759411,1.5054352790718917,0.19017998996695418,0.3070466162264479,0.0014625775307604005,145,29,0.2,60,21,0.35,0.1786580742987111,2.0426991150442477,9905.853658536585,3630.0,259950.0,再現あり,高,"race_slot,lane1_local,outer_class,b_count,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇当地勝率<5.0 × 外枠A級2人以上 × B級3人以上 × 進入固定ではない × 外枠展示上位あり,205,50,0.24390243902439024,0.08188787591759411,1.5054352790718917,0.19017998996695418,0.3070466162264479,0.0014625775307604005,145,29,0.2,60,21,0.35,0.1786580742987111,2.0426991150442477,9905.853658536585,3630.0,259950.0,再現あり,高,"race_slot,lane1_local,outer_class,b_count,entry_rule,outer_exhibition"
5,朝版,2Rまたは6R × 1号艇B級 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上,415,101,0.2433734939759036,0.08135893086910748,1.5021704796714948,0.20456305936491348,0.28689146664205434,6.854704569070336e-06,289,57,0.1972318339100346,126,44,0.3492063492063492,0.17786442350506032,2.0380671442618343,8777.012048192772,4260.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,b_count"
6,朝版,2Rまたは6R × 1号艇B級 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,415,101,0.2433734939759036,0.08135893086910748,1.5021704796714948,0.20456305936491348,0.28689146664205434,6.854704569070336e-06,289,57,0.1972318339100346,126,44,0.3492063492063492,0.17786442350506032,2.0380671442618343,8777.012048192772,4260.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,b_count,entry_rule"
6,直前版,1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 外枠モーター強者あり × モーター2連率レンジ>=25 × 外枠が1号艇より展示上位,172,52,0.3023255813953488,0.1403110182885527,1.8660395435937633,0.23862423027208296,0.3746640928550951,5.909843059370701e-07,109,30,0.27522935779816515,63,22,0.3492063492063492,0.17786442350506032,2.0380671442618343,11292.790697674418,4175.0,259950.0,再現あり,高,"lane1_local,lane1_relative,outer_class,outer_motor,motor_range,outer_exhibition"
6,朝版,2/3/6/10R × 1号艇B級 × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり × モーター2連率レンジ>=25,163,49,0.3006134969325153,0.1385989338257192,1.8554720709542518,0.23547598767139238,0.37493292713163034,1.567742639929648e-06,100,27,0.27,63,22,0.3492063492063492,0.17786442350506032,2.0380671442618343,11608.466257668711,5160.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,outer_motor,motor_range"
5,直前版,2/3/6/10R × デイ時間帯 × 1号艇が外枠最強艇より勝率低い × 勝率レンジ<=2.0 × 外枠が1号艇より展示上位,218,62,0.28440366972477066,0.12238910661797453,1.755420403394839,0.22865405401162825,0.3476201885109646,9.376800020888254e-07,155,40,0.25806451612903225,63,22,0.3492063492063492,0.17786442350506032,2.0380671442618343,10176.37614678899,3530.0,181840.0,再現あり,高,"race_slot,time_zone,lane1_relative,balance,outer_exhibition"
6,直前版,2/3/6/10R × デイ時間帯 × 1号艇が外枠最強艇より勝率低い × 勝率レンジ<=2.0 × 進入固定ではない × 外枠が1号艇より展示上位,218,62,0.28440366972477066,0.12238910661797453,1.755420403394839,0.22865405401162825,0.3476201885109646,9.376800020888254e-07,155,40,0.25806451612903225,63,22,0.3492063492063492,0.17786442350506032,2.0380671442618343,10176.37614678899,3530.0,181840.0,再現あり,高,"race_slot,time_zone,lane1_relative,balance,entry_rule,outer_exhibition"
6,直前版,外枠A級2人以上 × 外枠モーター強者あり × モーター2連率レンジ>=25 × 進入固定ではない × 風速5m以上 × 外枠が1号艇より展示上位,150,42,0.28,0.1179854368932039,1.7282397003745318,0.21432932072113417,0.35665798050298214,8.79119100609671e-05,87,20,0.22988505747126436,63,22,0.3492063492063492,0.17786442350506032,2.0380671442618343,9578.0,3670.0,151650.0,再現あり,高,"outer_class,outer_motor,motor_range,entry_rule,wind,outer_exhibition"
5,直前版,2Rまたは6R × 1号艇が全体平均以下 × 外枠A級2人以上 × モーター2連率レンジ>=25 × 展示タイム差>=0.08,130,36,0.27692307692307694,0.11490851381628081,1.709248055315471,0.2072450335350356,0.35940688933498394,0.00037693284301409946,67,14,0.208955223880597,63,22,0.3492063492063492,0.17786442350506032,2.0380671442618343,9754.76923076923,4065.0,148590.0,再現あり,高,"race_slot,lane1_relative,outer_class,motor_range,exhibition_range"
6,直前版,2Rまたは6R × 1号艇が全体平均以下 × 外枠A級2人以上 × モーター2連率レンジ>=25 × 進入固定ではない × 展示タイム差>=0.08,130,36,0.27692307692307694,0.11490851381628081,1.709248055315471,0.2072450335350356,0.35940688933498394,0.00037693284301409946,67,14,0.208955223880597,63,22,0.3492063492063492,0.17786442350506032,2.0380671442618343,9754.76923076923,4065.0,148590.0,再現あり,高,"race_slot,lane1_relative,outer_class,motor_range,entry_rule,exhibition_range"
5,朝版,2Rまたは6R × 1号艇B級 × 1号艇当地勝率<5.0 × 1号艇が全体平均以下 × 外枠A級2人以上,242,59,0.24380165289256198,0.08178708978576585,1.5048131983780604,0.19398191871877657,0.30162826279647553,0.000554379246438863,179,37,0.20670391061452514,63,22,0.3492063492063492,0.17786442350506032,2.0380671442618343,9212.892561983472,4155.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,lane1_relative,outer_class"
6,朝版,2Rまたは6R × 1号艇B級 × 1号艇当地勝率<5.0 × 1号艇が全体平均以下 × 外枠A級2人以上 × 進入固定ではない,242,59,0.24380165289256198,0.08178708978576585,1.5048131983780604,0.19398191871877657,0.30162826279647553,0.000554379246438863,179,37,0.20670391061452514,63,22,0.3492063492063492,0.17786442350506032,2.0380671442618343,9212.892561983472,4155.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,lane1_relative,outer_class,entry_rule"
5,朝版,場=三国 × 1号艇A1でない × 1号艇が全体平均以下 × B級3人以上 × 進入固定ではない,168,40,0.23809523809523808,0.07608067498844195,1.4695915819511323,0.17999951606842027,0.30790096902948383,0.007444142906434914,105,18,0.17142857142857143,63,22,0.3492063492063492,0.17786442350506032,2.0380671442618343,8034.166666666667,4470.0,72950.0,再現あり,高,"venue,lane1_class,lane1_relative,b_count,entry_rule"
5,朝版,2/3/6/10R × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり,278,78,0.2805755395683453,0.11856097646154917,1.7317920944143559,0.23102808992182466,0.33610465414434576,8.095378167816136e-08,192,48,0.25,86,30,0.3488372093023256,0.17749528360103672,2.0359127392467586,10448.093525179856,5155.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,outer_motor"
