registration_no,name,latest_class,lane1_starts,lane1_wins,lane1_top3,lane1_out_top3,lane1_win_rate,lane1_miss_win_rate,lane1_top3_rate,lane1_out_top3_rate,win_rate_wilson_low,top3_rate_wilson_low,miss_win_rate_wilson_low,out_top3_rate_wilson_low,win_rate_wilson_high,top3_rate_wilson_high,teppan_score,tobi_score,manshu_when_lane1_missed,manshu_rate_when_lane1_missed,avg_payout_when_lane1_missed,avg_payout_when_lane1_out_top3,avg_national_win_rate,avg_local_win_rate,avg_st,avg_motor_quinella_rate,avg_exhibition_rank,main_venues
3385,渡邉睦広,A2,16,7,11,5,0.4375,0.5625,0.6875,0.3125,0.230984,0.444039,0.331782,0.141644,0.668218,0.858356,0.305553,0.265234,3,0.333333,37406.7,53840.0,5.354,5.138,,27.719,4.312,桐生 / 多摩川 / 平和島
4450,平高奈菜,A2,16,7,10,6,0.4375,0.5625,0.625,0.375,0.230984,0.386406,0.331782,0.18481,0.668218,0.81519,0.285382,0.280342,3,0.333333,9801.1,11175.0,5.99,6.473,,38.396,2.188,丸亀 / 唐津 / 鳴門
4300,加藤 綾,B1,16,5,12,4,0.3125,0.6875,0.75,0.25,0.141644,0.505012,0.444039,0.101819,0.555961,0.898181,0.268823,0.324262,1,0.090909,4340.0,5297.5,4.789,4.616,,24.679,3.688,津 / 福岡 / 下関
3357,福島陽子,B1,16,4,13,3,0.25,0.75,0.8125,0.1875,0.101819,0.569906,0.505012,0.065915,0.494988,0.934085,0.26565,0.351328,0,0.0,5208.3,4643.3,3.875,4.141,,25.809,3.125,児島 / 福岡 / 三国
4788,小池哲也,A2,16,6,10,6,0.375,0.625,0.625,0.375,0.18481,0.386406,0.386406,0.18481,0.613594,0.81519,0.255369,0.315848,6,0.6,26707.0,31173.3,6.122,6.435,,35.247,2.688,三国 / 福岡 / 児島
4791,黒澤めぐ,A2,16,6,10,6,0.375,0.625,0.625,0.375,0.18481,0.386406,0.386406,0.18481,0.613594,0.81519,0.255369,0.315848,2,0.2,13664.0,20503.3,5.242,5.261,,34.204,2.625,徳山 / 蒲郡 / 三国
5243,三馬崇史,A2,16,6,10,6,0.375,0.625,0.625,0.375,0.18481,0.386406,0.386406,0.18481,0.613594,0.81519,0.255369,0.315848,4,0.4,14426.0,21106.7,4.952,3.544,,37.039,2.062,芦屋 / 鳴門 / びわこ
4569,中澤宏奈,B2,16,5,9,7,0.3125,0.6875,0.5625,0.4375,0.141644,0.331782,0.444039,0.230984,0.555961,0.769016,0.208193,0.36947,4,0.363636,20009.1,26905.7,4.696,4.377,,36.591,1.688,平和島 / 丸亀 / 福岡
3853,岩崎正哉,B1,15,14,15,0,0.933333,0.066667,1.0,0.0,0.701829,0.796111,0.011867,0.0,0.988133,1.0,0.734828,0.007713,0,0.0,5420.0,,5.519,4.417,,33.231,2.8,桐生 / 徳山 / 常滑
4469,土山卓也,A2,15,14,14,1,0.933333,0.066667,0.933333,0.066667,0.701829,0.701829,0.011867,0.011867,0.988133,0.988133,0.701829,0.011867,1,1.0,53440.0,53440.0,5.863,3.665,,36.561,2.8,三国 / 若松 / 唐津
4505,島田賢人,A2,15,13,15,0,0.866667,0.133333,1.0,0.0,0.621175,0.796111,0.03736,0.0,0.96264,1.0,0.682403,0.024284,1,0.5,10295.0,,6.339,6.493,,33.081,2.733,若松 / 平和島 / 津
4214,林 祐介,A2,15,11,15,0,0.733333,0.266667,1.0,0.0,0.480491,0.796111,0.108973,0.0,0.891027,1.0,0.590958,0.070832,0,0.0,1927.5,,5.29,5.552,,26.737,3.0,住之江 / 蒲郡 / 尼崎
4225,土屋千明,A2,15,11,15,0,0.733333,0.266667,1.0,0.0,0.480491,0.796111,0.108973,0.0,0.891027,1.0,0.590958,0.070832,0,0.0,2800.0,,5.897,5.313,,33.268,2.533,児島 / 芦屋 / 宮島
4313,西村美智,B2,15,11,15,0,0.733333,0.266667,1.0,0.0,0.480491,0.796111,0.108973,0.0,0.891027,1.0,0.590958,0.070832,1,0.25,7032.5,,6.275,3.111,,28.097,1.933,丸亀 / 住之江 / 福岡
4575,戸塚邦好,A1,15,11,15,0,0.733333,0.266667,1.0,0.0,0.480491,0.796111,0.108973,0.0,0.891027,1.0,0.590958,0.070832,2,0.5,8250.0,,5.964,5.153,,32.881,2.667,江戸川 / 多摩川 / 平和島
5269,山口晃朋,B1,15,11,15,0,0.733333,0.266667,1.0,0.0,0.480491,0.796111,0.108973,0.0,0.891027,1.0,0.590958,0.070832,1,0.25,16055.0,,5.405,4.037,,35.666,1.267,浜名湖 / 尼崎 / びわこ
4494,河合佑樹,A1,15,12,13,2,0.8,0.2,0.866667,0.133333,0.548141,0.621175,0.070474,0.03736,0.929526,0.96264,0.573703,0.058884,2,0.666667,26016.7,38150.0,6.87,7.087,,34.348,2.267,蒲郡 / 常滑 / 浜名湖
4808,松尾 拓,A1,15,12,13,2,0.8,0.2,0.866667,0.133333,0.548141,0.621175,0.070474,0.03736,0.929526,0.96264,0.573703,0.058884,3,1.0,31423.3,40375.0,5.682,6.113,,30.372,3.133,常滑 / 若松 / 津
4466,南 佑典,A2,15,11,14,1,0.733333,0.266667,0.933333,0.066667,0.480491,0.701829,0.108973,0.011867,0.891027,0.988133,0.557959,0.074986,2,0.5,11247.5,17060.0,5.789,5.6,,29.869,3.067,宮島 / 蒲郡 / 尼崎
4775,千葉真弥,A2,15,10,15,0,0.666667,0.333333,1.0,0.0,0.417131,0.796111,0.151761,0.0,0.848239,1.0,0.549774,0.098645,2,0.4,7060.0,,6.105,4.298,,27.531,2.867,宮島 / 児島 / 下関
3484,芝田浩治,A2,15,12,12,3,0.8,0.2,0.8,0.2,0.548141,0.548141,0.070474,0.070474,0.929526,0.929526,0.548141,0.070474,1,0.333333,13113.3,13113.3,5.943,6.185,,31.705,2.467,三国 / びわこ / 桐生
5173,谷口佳蓮,B1,15,11,13,2,0.733333,0.266667,0.866667,0.133333,0.480491,0.621175,0.108973,0.03736,0.891027,0.96264,0.52973,0.083908,1,0.25,11640.0,5760.0,4.836,2.872,,31.233,2.733,丸亀 / 浜名湖 / 下関
4586,磯部 誠,A1,15,10,14,1,0.666667,0.333333,0.933333,0.066667,0.417131,0.701829,0.151761,0.011867,0.848239,0.988133,0.516776,0.102798,4,0.8,24590.0,46020.0,7.013,7.405,,38.914,2.6,常滑 / 蒲郡 / 津
4964,土屋 南,B2,15,10,14,1,0.666667,0.333333,0.933333,0.066667,0.417131,0.701829,0.151761,0.011867,0.848239,0.988133,0.516776,0.102798,0,0.0,3866.0,2510.0,5.631,6.227,,32.151,2.533,児島 / 蒲郡 / 唐津
4934,佐々木翔,A2,15,9,15,0,0.6,0.4,1.0,0.0,0.357464,0.796111,0.198242,0.0,0.801758,1.0,0.510991,0.128857,2,0.333333,8480.0,,5.707,5.733,,33.727,2.4,丸亀 / 唐津 / 宮島
5301,岩下巧斗,B1,15,11,12,3,0.733333,0.266667,0.8,0.2,0.480491,0.548141,0.108973,0.070474,0.891027,0.929526,0.504168,0.095498,2,0.5,10787.5,10533.3,4.714,3.112,,36.622,3.067,びわこ / 大村 / 桐生
3232,山川美由,A2,15,10,13,2,0.666667,0.333333,0.866667,0.133333,0.417131,0.621175,0.151761,0.03736,0.848239,0.96264,0.488547,0.111721,3,0.6,35958.0,74795.0,5.985,5.509,,32.778,3.067,びわこ / 福岡 / 鳴門
4474,渡辺 崇,B1,15,10,13,2,0.666667,0.333333,0.866667,0.133333,0.417131,0.621175,0.151761,0.03736,0.848239,0.96264,0.488547,0.111721,3,0.6,25630.0,23825.0,5.363,4.586,,37.252,2.067,若松 / 蒲郡 / 住之江
4885,大山千広,B2,15,10,13,2,0.666667,0.333333,0.866667,0.133333,0.417131,0.621175,0.151761,0.03736,0.848239,0.96264,0.488547,0.111721,2,0.4,11068.0,4290.0,5.975,4.697,,24.67,2.643,福岡 / 宮島 / 芦屋
5013,山下夏鈴,B1,15,10,13,2,0.666667,0.333333,0.866667,0.133333,0.417131,0.621175,0.151761,0.03736,0.848239,0.96264,0.488547,0.111721,2,0.4,10114.0,4910.0,5.403,4.771,,32.439,1.2,下関 / 丸亀 / びわこ
4082,濱崎 誠,B1,15,9,14,1,0.6,0.4,0.933333,0.066667,0.357464,0.701829,0.198242,0.011867,0.801758,0.988133,0.477992,0.133011,0,0.0,2950.0,6940.0,5.391,4.426,,28.091,2.6,津 / 江戸川 / 徳山
4702,三浦敬太,A1,15,9,14,1,0.6,0.4,0.933333,0.066667,0.357464,0.701829,0.198242,0.011867,0.801758,0.988133,0.477992,0.133011,3,0.5,10695.0,14890.0,6.389,6.412,,31.045,2.4,桐生 / 鳴門 / びわこ
4962,畑 竜生,A2,15,9,13,2,0.6,0.4,0.866667,0.133333,0.357464,0.621175,0.198242,0.03736,0.801758,0.96264,0.449763,0.141934,3,0.5,16216.7,31900.0,5.944,5.199,,26.746,1.867,徳山 / 福岡 / 三国
5026,安河内健,A1,15,9,13,2,0.6,0.4,0.866667,0.133333,0.357464,0.621175,0.198242,0.03736,0.801758,0.96264,0.449763,0.141934,2,0.333333,15115.0,11840.0,6.407,6.129,,27.223,2.133,唐津 / 下関 / 芦屋
3876,中辻崇人,A1,15,10,11,4,0.666667,0.333333,0.733333,0.266667,0.417131,0.480491,0.151761,0.108973,0.848239,0.891027,0.439307,0.136785,3,0.6,42604.0,50282.5,7.331,7.124,,34.007,1.2,芦屋 / 丸亀 / 大村
5125,高井雄基,A2,15,9,12,3,0.6,0.4,0.8,0.2,0.357464,0.548141,0.198242,0.070474,0.801758,0.929526,0.424201,0.153523,0,0.0,5681.7,7023.3,5.684,5.575,,33.321,5.067,常滑 / 桐生 / 戸田
5129,山口真喜,A2,15,9,12,3,0.6,0.4,0.8,0.2,0.357464,0.548141,0.198242,0.070474,0.801758,0.929526,0.424201,0.153523,3,0.5,14330.0,20830.0,5.53,3.792,,32.827,2.533,鳴門 / 唐津 / 宮島
3517,高橋 勲,A2,15,8,13,2,0.533333,0.466667,0.866667,0.133333,0.301166,0.621175,0.248092,0.03736,0.751908,0.96264,0.413169,0.174336,1,0.142857,8037.1,6580.0,5.295,5.621,,37.456,3.267,津 / 浜名湖 / 住之江
3843,上之晃弘,B1,15,8,13,2,0.533333,0.466667,0.866667,0.133333,0.301166,0.621175,0.248092,0.03736,0.751908,0.96264,0.413169,0.174336,1,0.142857,5104.3,9230.0,4.49,4.522,,41.232,2.4,江戸川 / びわこ / 大村
4053,芦澤 望,A2,15,8,13,2,0.533333,0.466667,0.866667,0.133333,0.301166,0.621175,0.248092,0.03736,0.751908,0.96264,0.413169,0.174336,4,0.571429,8781.4,14695.0,6.055,5.895,,32.611,2.267,桐生 / 蒲郡 / 江戸川
4077,品田直樹,B1,15,8,13,2,0.533333,0.466667,0.866667,0.133333,0.301166,0.621175,0.248092,0.03736,0.751908,0.96264,0.413169,0.174336,2,0.285714,7537.1,17210.0,5.294,4.118,,37.531,2.867,江戸川 / 蒲郡 / びわこ
4191,赤羽克也,A2,15,8,13,2,0.533333,0.466667,0.866667,0.133333,0.301166,0.621175,0.248092,0.03736,0.751908,0.96264,0.413169,0.174336,1,0.142857,6701.4,7900.0,6.191,6.181,,33.973,3.133,戸田 / 唐津 / 三国
3684,清水攻二,A2,15,7,14,1,0.466667,0.533333,0.933333,0.066667,0.248092,0.701829,0.301166,0.011867,0.698834,0.988133,0.4069,0.199911,2,0.25,6665.0,7290.0,5.773,5.64,,29.947,3.2,芦屋 / 徳山 / 若松
4819,蜂須瑞生,A2,15,7,14,1,0.466667,0.533333,0.933333,0.066667,0.248092,0.701829,0.301166,0.011867,0.698834,0.988133,0.4069,0.199911,2,0.25,11837.5,40530.0,6.055,5.775,,34.705,2.933,福岡 / 尼崎 / びわこ
4470,平田健之,A1,15,8,12,3,0.533333,0.466667,0.8,0.2,0.301166,0.548141,0.248092,0.070474,0.751908,0.929526,0.387607,0.185926,2,0.285714,24815.7,50806.7,6.134,5.197,,32.898,3.333,大村 / 常滑 / 蒲郡
5282,中本大樹,B1,15,8,12,3,0.533333,0.466667,0.8,0.2,0.301166,0.548141,0.248092,0.070474,0.751908,0.929526,0.387607,0.185926,3,0.428571,12464.3,14603.3,4.766,2.789,,34.215,2.133,三国 / 尼崎 / 大村
5289,佃 來紀,B1,15,8,12,3,0.533333,0.466667,0.8,0.2,0.301166,0.548141,0.248092,0.070474,0.751908,0.929526,0.387607,0.185926,1,0.142857,8335.7,14580.0,5.482,3.904,,33.486,1.6,住之江 / 丸亀 / 平和島
4842,山下昂大,A2,15,7,13,2,0.466667,0.533333,0.866667,0.133333,0.248092,0.621175,0.301166,0.03736,0.698834,0.96264,0.378671,0.208834,3,0.375,9047.5,19595.0,5.982,5.473,,32.583,3.733,桐生 / 常滑 / 徳山
4381,田路朋史,A2,15,7,12,3,0.466667,0.533333,0.8,0.2,0.248092,0.548141,0.301166,0.070474,0.698834,0.929526,0.353109,0.220424,4,0.5,18817.5,41856.7,5.868,5.861,,29.839,2.067,蒲郡 / 尼崎 / びわこ
4359,横川聖志,A2,15,6,13,2,0.4,0.6,0.866667,0.133333,0.198242,0.621175,0.357464,0.03736,0.642536,0.96264,0.346269,0.245428,2,0.222222,7653.3,21425.0,5.455,5.367,,34.212,4.2,唐津 / 尼崎 / 大村
3319,山崎義明,B1,15,6,12,3,0.4,0.6,0.8,0.2,0.198242,0.548141,0.357464,0.070474,0.642536,0.929526,0.320707,0.257018,2,0.222222,10207.8,8843.3,5.151,5.42,,32.434,3.133,常滑 / 若松 / 戸田
4661,中島昂章,B1,15,6,12,3,0.4,0.6,0.8,0.2,0.198242,0.548141,0.357464,0.070474,0.642536,0.929526,0.320707,0.257018,3,0.333333,10888.9,13873.3,5.532,5.293,,35.113,3.2,大村 / 桐生 / びわこ
4689,豊田 結,A2,15,5,13,2,0.333333,0.666667,0.866667,0.133333,0.151761,0.621175,0.417131,0.03736,0.582869,0.96264,0.316056,0.284211,4,0.4,9266.0,20890.0,5.087,5.149,,36.027,3.333,津 / 浜名湖 / 平和島
4182,吉田和仁,B1,15,6,11,4,0.4,0.6,0.733333,0.266667,0.198242,0.480491,0.357464,0.108973,0.642536,0.891027,0.297029,0.270492,3,0.333333,28362.2,60897.5,5.069,4.322,,28.267,2.533,びわこ / 多摩川 / 蒲郡
4407,鹿島敏弘,B1,15,6,11,4,0.4,0.6,0.733333,0.266667,0.198242,0.480491,0.357464,0.108973,0.642536,0.891027,0.297029,0.270492,2,0.222222,7552.2,8905.0,4.899,4.864,,34.556,2.467,桐生 / 平和島 / 多摩川
4054,福嶋智之,B1,15,7,9,6,0.466667,0.533333,0.6,0.4,0.248092,0.357464,0.301166,0.198242,0.698834,0.801758,0.286373,0.265143,2,0.25,6846.2,6900.0,4.513,3.639,,35.883,2.933,児島 / 蒲郡 / 宮島
4134,杉山貴博,A2,15,5,11,4,0.333333,0.666667,0.733333,0.266667,0.151761,0.480491,0.417131,0.108973,0.582869,0.891027,0.266817,0.309276,6,0.6,24675.0,42662.5,6.09,6.6,,33.169,2.133,平和島 / 戸田 / 芦屋
4105,松下直也,B1,15,6,9,6,0.4,0.6,0.6,0.4,0.198242,0.357464,0.357464,0.198242,0.642536,0.801758,0.25397,0.301737,3,0.333333,12307.8,12535.0,5.202,5.711,,31.729,3.867,尼崎 / 常滑 / 丸亀
3994,小野 桜,B1,15,4,11,4,0.266667,0.733333,0.733333,0.266667,0.108973,0.480491,0.480491,0.108973,0.519509,0.891027,0.239004,0.35046,5,0.454545,9217.3,16222.5,5.259,5.569,,31.787,3.0,江戸川 / 常滑 / 宮島
4872,山下流心,B1,15,4,11,4,0.266667,0.733333,0.733333,0.266667,0.108973,0.480491,0.480491,0.108973,0.519509,0.891027,0.239004,0.35046,2,0.181818,7710.9,10225.0,4.671,4.268,,31.131,4.0,宮島 / 平和島 / 丸亀
