ranking_source,top_k,mode,formation,respect_skip,place_name,target_races,settled_races,bought_races,skipped_races,total_points,purchase_yen,return_yen,profit_yen,roi_pct,roi_without_max_hit_pct,hit_count,hit_rate_pct,manshu_hit_count,manshu_hit_rate_pct,selected_manshu_races,manshu_capture_rate_pct,avg_hit_payout_yen,median_hit_payout_yen,max_hit_payout_yen,max_losing_streak,max_drawdown_yen,sample_dates
all,10,preview,D,True,大村,22,22,11,11,99,9900,8870,-1030,89.6,22.12,2,18.18,0,0.0,1,0.0,4435,4435.0,6680,6,5400,15
all,10,preview,D,True,宮島,32,32,10,22,90,9000,10660,1660,118.44,0.0,1,10.0,1,10.0,4,25.0,10660,10660,10660,5,4500,17
all,10,preview,D,True,尼崎,20,18,11,9,99,9900,8210,-1690,82.93,31.72,3,27.27,0,0.0,2,0.0,2736.67,2220,5070,4,4480,15
all,10,preview,D,True,常滑,35,35,14,21,126,12600,9920,-2680,78.73,7.78,2,14.29,0,0.0,6,0.0,4960,4960.0,8940,7,8920,27
all,10,preview,D,True,平和島,13,13,9,4,81,8100,22970,14870,283.58,148.64,3,33.33,1,11.11,2,50.0,7656.67,9240,10930,4,3600,9
all,10,preview,D,True,徳山,36,36,25,11,225,22500,5350,-17150,23.78,3.78,2,8.0,0,0.0,7,0.0,2675,2675.0,4500,10,17150,24
all,10,preview,D,True,戸田,24,24,11,13,99,9900,3480,-6420,35.15,18.18,3,27.27,0,0.0,5,0.0,1160,1230,1680,4,6750,14
all,10,preview,D,True,桐生,14,14,10,4,90,9000,640,-8360,7.11,0.0,1,10.0,0,0.0,4,0.0,640,640,640,8,8360,11
all,10,preview,D,True,江戸川,7,6,4,3,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,4,3600,6
all,10,preview,D,True,津,21,21,15,6,135,13500,4170,-9330,30.89,12.96,3,20.0,0,0.0,7,0.0,1390,1120,2420,7,9550,19
all,10,preview,D,True,浜名湖,26,25,13,13,117,11700,19310,7610,165.04,98.29,4,30.77,0,0.0,7,0.0,4827.5,4680.0,7810,5,4500,19
all,10,preview,D,True,福岡,17,17,13,4,117,11700,3790,-7910,32.39,14.7,2,15.38,0,0.0,5,0.0,1895,1895.0,2070,9,8100,11
all,10,preview,D,True,芦屋,15,14,8,7,72,7200,1590,-5610,22.08,0.0,1,12.5,0,0.0,3,0.0,1590,1590,1590,6,5610,12
all,10,preview,D,True,若松,17,15,9,8,81,8100,1800,-6300,22.22,0.0,1,11.11,0,0.0,4,0.0,1800,1800,1800,4,6300,13
all,10,preview,D,True,蒲郡,23,23,11,12,99,9900,6020,-3880,60.81,32.02,3,27.27,0,0.0,2,0.0,2006.67,2650,2850,3,3880,16
all,10,preview,D,True,鳴門,26,26,19,7,171,17100,11690,-5410,68.36,44.91,4,21.05,0,0.0,6,0.0,2922.5,2905.0,4010,11,9900,18
strict,1,morning,A,False,下関,1,1,1,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,2400,1
strict,1,morning,A,False,丸亀,13,12,9,4,216,21600,10810,-10790,50.05,10.51,2,22.22,0,0.0,6,0.0,5405,5405.0,8540,6,16930,13
strict,1,morning,A,False,児島,1,1,1,0,24,2400,1930,-470,80.42,0.0,1,100.0,0,0.0,0,,1930,1930,1930,0,470,1
strict,1,morning,A,False,多摩川,3,3,3,0,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,7200,3
strict,1,morning,A,False,大村,1,1,1,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,0,,,,,1,2400,1
strict,1,morning,A,False,宮島,4,4,2,2,48,4800,18550,13750,386.46,0.0,1,50.0,1,50.0,2,50.0,18550,18550,18550,1,2400,4
strict,1,morning,A,False,尼崎,1,1,1,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,2400,1
strict,1,morning,A,False,桐生,3,3,3,0,72,7200,2860,-4340,39.72,16.39,2,66.67,0,0.0,1,0.0,1430,1430.0,1680,1,4340,3
strict,1,morning,A,False,江戸川,3,3,3,0,72,7200,2430,-4770,33.75,0.0,1,33.33,0,0.0,1,0.0,2430,2430,2430,2,4800,3
strict,1,morning,A,False,浜名湖,2,2,2,0,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,4800,2
strict,1,morning,A,False,芦屋,6,6,5,1,120,12000,11540,-460,96.17,31.0,3,60.0,0,0.0,1,0.0,3846.67,2130,7820,1,3480,6
strict,1,morning,A,False,若松,9,9,8,1,192,19200,13030,-6170,67.86,38.96,3,37.5,0,0.0,3,0.0,4343.33,5490,5550,4,9600,9
strict,1,morning,A,False,鳴門,8,8,8,0,192,19200,4870,-14330,25.36,0.0,1,12.5,0,0.0,2,0.0,4870,4870,4870,7,16800,8
strict,1,morning,A,True,下関,1,1,1,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,2400,1
strict,1,morning,A,True,丸亀,13,12,8,5,192,19200,8540,-10660,44.48,0.0,1,12.5,0,0.0,6,0.0,8540,8540,8540,7,16800,13
strict,1,morning,A,True,児島,1,1,0,1,0,0,0,0,,,0,,0,,0,,,,,0,0,1
strict,1,morning,A,True,多摩川,3,3,3,0,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,7200,3
strict,1,morning,A,True,大村,1,1,0,1,0,0,0,0,,,0,,0,,0,,,,,0,0,1
strict,1,morning,A,True,宮島,4,4,2,2,48,4800,18550,13750,386.46,0.0,1,50.0,1,50.0,2,50.0,18550,18550,18550,1,2400,4
strict,1,morning,A,True,尼崎,1,1,1,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,2400,1
strict,1,morning,A,True,桐生,3,3,2,1,48,4800,1680,-3120,35.0,0.0,1,50.0,0,0.0,1,0.0,1680,1680,1680,1,3120,3
strict,1,morning,A,True,江戸川,3,3,3,0,72,7200,2430,-4770,33.75,0.0,1,33.33,0,0.0,1,0.0,2430,2430,2430,2,4800,3
strict,1,morning,A,True,浜名湖,2,2,1,1,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,1,2400,2
strict,1,morning,A,True,芦屋,6,6,3,3,72,7200,9410,2210,130.69,22.08,2,66.67,0,0.0,1,0.0,4705,4705.0,7820,1,2400,6
strict,1,morning,A,True,若松,9,9,5,4,120,12000,5550,-6450,46.25,0.0,1,20.0,0,0.0,3,0.0,5550,5550,5550,3,7200,9
strict,1,morning,A,True,鳴門,8,8,5,3,120,12000,0,-12000,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,5,12000,8
strict,1,morning,B,False,下関,1,1,1,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1800,1
strict,1,morning,B,False,丸亀,13,12,9,4,162,16200,10810,-5390,66.73,14.01,2,22.22,0,0.0,6,0.0,5405,5405.0,8540,6,12130,13
strict,1,morning,B,False,児島,1,1,1,0,18,1800,1930,130,107.22,0.0,1,100.0,0,0.0,0,,1930,1930,1930,0,0,1
strict,1,morning,B,False,多摩川,3,3,3,0,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,5400,3
strict,1,morning,B,False,大村,1,1,1,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,0,,,,,1,1800,1
strict,1,morning,B,False,宮島,4,4,2,2,36,3600,18550,14950,515.28,0.0,1,50.0,1,50.0,2,50.0,18550,18550,18550,1,1800,4
strict,1,morning,B,False,尼崎,1,1,1,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1800,1
strict,1,morning,B,False,桐生,3,3,3,0,54,5400,1180,-4220,21.85,0.0,1,33.33,0,0.0,1,0.0,1180,1180,1180,2,4220,3
strict,1,morning,B,False,江戸川,3,3,3,0,54,5400,2430,-2970,45.0,0.0,1,33.33,0,0.0,1,0.0,2430,2430,2430,2,3600,3
strict,1,morning,B,False,浜名湖,2,2,2,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,3600,2
strict,1,morning,B,False,芦屋,6,6,5,1,90,9000,9950,950,110.56,23.67,2,40.0,0,0.0,1,0.0,4975,4975.0,7820,2,3600,6
strict,1,morning,B,False,若松,9,9,8,1,144,14400,1990,-12410,13.82,0.0,1,12.5,0,0.0,3,0.0,1990,1990,1990,6,12410,9
strict,1,morning,B,False,鳴門,8,8,8,0,144,14400,4870,-9530,33.82,0.0,1,12.5,0,0.0,2,0.0,4870,4870,4870,7,12600,8
strict,1,morning,B,True,下関,1,1,1,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1800,1
strict,1,morning,B,True,丸亀,13,12,8,5,144,14400,8540,-5860,59.31,0.0,1,12.5,0,0.0,6,0.0,8540,8540,8540,7,12600,13
strict,1,morning,B,True,児島,1,1,0,1,0,0,0,0,,,0,,0,,0,,,,,0,0,1
strict,1,morning,B,True,多摩川,3,3,3,0,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,5400,3
strict,1,morning,B,True,大村,1,1,0,1,0,0,0,0,,,0,,0,,0,,,,,0,0,1
strict,1,morning,B,True,宮島,4,4,2,2,36,3600,18550,14950,515.28,0.0,1,50.0,1,50.0,2,50.0,18550,18550,18550,1,1800,4
strict,1,morning,B,True,尼崎,1,1,1,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1800,1
strict,1,morning,B,True,桐生,3,3,2,1,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,3600,3
strict,1,morning,B,True,江戸川,3,3,3,0,54,5400,2430,-2970,45.0,0.0,1,33.33,0,0.0,1,0.0,2430,2430,2430,2,3600,3
strict,1,morning,B,True,浜名湖,2,2,1,1,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,1,1800,2
strict,1,morning,B,True,芦屋,6,6,3,3,54,5400,7820,2420,144.81,0.0,1,33.33,0,0.0,1,0.0,7820,7820,7820,1,1800,6
strict,1,morning,B,True,若松,9,9,5,4,90,9000,0,-9000,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,5,9000,9
strict,1,morning,B,True,鳴門,8,8,5,3,90,9000,0,-9000,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,5,9000,8
strict,1,morning,C,False,下関,1,1,1,0,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1200,1
strict,1,morning,C,False,丸亀,13,12,9,4,108,10800,2270,-8530,21.02,0.0,1,11.11,0,0.0,6,0.0,2270,2270,2270,6,8530,13
strict,1,morning,C,False,児島,1,1,1,0,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,0,,,,,1,1200,1
strict,1,morning,C,False,多摩川,3,3,3,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,3600,3
strict,1,morning,C,False,大村,1,1,1,0,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,0,,,,,1,1200,1
strict,1,morning,C,False,宮島,4,4,2,2,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,2400,4
strict,1,morning,C,False,尼崎,1,1,1,0,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1200,1
strict,1,morning,C,False,桐生,3,3,3,0,36,3600,1180,-2420,32.78,0.0,1,33.33,0,0.0,1,0.0,1180,1180,1180,2,2420,3
strict,1,morning,C,False,江戸川,3,3,3,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,3600,3
strict,1,morning,C,False,浜名湖,2,2,2,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,2400,2
strict,1,morning,C,False,芦屋,6,6,5,1,60,6000,9950,3950,165.83,35.5,2,40.0,0,0.0,1,0.0,4975,4975.0,7820,2,2400,6
strict,1,morning,C,False,若松,9,9,8,1,96,9600,1990,-7610,20.73,0.0,1,12.5,0,0.0,3,0.0,1990,1990,1990,6,7610,9
strict,1,morning,C,False,鳴門,8,8,8,0,96,9600,4870,-4730,50.73,0.0,1,12.5,0,0.0,2,0.0,4870,4870,4870,7,8400,8
strict,1,morning,C,True,下関,1,1,1,0,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1200,1
strict,1,morning,C,True,丸亀,13,12,8,5,96,9600,0,-9600,0.0,0.0,0,0.0,0,0.0,6,0.0,,,,8,9600,13
strict,1,morning,C,True,児島,1,1,0,1,0,0,0,0,,,0,,0,,0,,,,,0,0,1
strict,1,morning,C,True,多摩川,3,3,3,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,3600,3
strict,1,morning,C,True,大村,1,1,0,1,0,0,0,0,,,0,,0,,0,,,,,0,0,1
strict,1,morning,C,True,宮島,4,4,2,2,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,2400,4
strict,1,morning,C,True,尼崎,1,1,1,0,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1200,1
strict,1,morning,C,True,桐生,3,3,2,1,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,2400,3
strict,1,morning,C,True,江戸川,3,3,3,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,3600,3
strict,1,morning,C,True,浜名湖,2,2,1,1,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,1,1200,2
strict,1,morning,C,True,芦屋,6,6,3,3,36,3600,7820,4220,217.22,0.0,1,33.33,0,0.0,1,0.0,7820,7820,7820,1,1200,6
strict,1,morning,C,True,若松,9,9,5,4,60,6000,0,-6000,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,5,6000,9
strict,1,morning,C,True,鳴門,8,8,5,3,60,6000,0,-6000,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,5,6000,8
strict,1,morning,D,False,下関,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,1
strict,1,morning,D,False,丸亀,13,12,9,4,81,8100,2270,-5830,28.02,0.0,1,11.11,0,0.0,6,0.0,2270,2270,2270,6,5830,13
strict,1,morning,D,False,児島,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,0,,,,,1,900,1
strict,1,morning,D,False,多摩川,3,3,3,0,27,2700,0,-2700,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,2700,3
strict,1,morning,D,False,大村,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,0,,,,,1,900,1
strict,1,morning,D,False,宮島,4,4,2,2,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,1800,4
strict,1,morning,D,False,尼崎,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,1
strict,1,morning,D,False,桐生,3,3,3,0,27,2700,1180,-1520,43.7,0.0,1,33.33,0,0.0,1,0.0,1180,1180,1180,2,1800,3
strict,1,morning,D,False,江戸川,3,3,3,0,27,2700,0,-2700,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,2700,3
strict,1,morning,D,False,浜名湖,2,2,2,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,1800,2
strict,1,morning,D,False,芦屋,6,6,5,1,45,4500,1590,-2910,35.33,0.0,1,20.0,0,0.0,1,0.0,1590,1590,1590,4,3600,6
strict,1,morning,D,False,若松,9,9,8,1,72,7200,7540,340,104.72,27.64,2,25.0,0,0.0,3,0.0,3770,3770.0,5550,5,4500,9
strict,1,morning,D,False,鳴門,8,8,8,0,72,7200,4870,-2330,67.64,0.0,1,12.5,0,0.0,2,0.0,4870,4870,4870,7,6300,8
strict,1,morning,D,True,下関,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,1
strict,1,morning,D,True,丸亀,13,12,8,5,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,6,0.0,,,,8,7200,13
strict,1,morning,D,True,児島,1,1,0,1,0,0,0,0,,,0,,0,,0,,,,,0,0,1
strict,1,morning,D,True,多摩川,3,3,3,0,27,2700,0,-2700,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,2700,3
strict,1,morning,D,True,大村,1,1,0,1,0,0,0,0,,,0,,0,,0,,,,,0,0,1
strict,1,morning,D,True,宮島,4,4,2,2,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,1800,4
strict,1,morning,D,True,尼崎,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,1
strict,1,morning,D,True,桐生,3,3,2,1,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,3
strict,1,morning,D,True,江戸川,3,3,3,0,27,2700,0,-2700,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,2700,3
strict,1,morning,D,True,浜名湖,2,2,1,1,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,1,900,2
strict,1,morning,D,True,芦屋,6,6,3,3,27,2700,1590,-1110,58.89,0.0,1,33.33,0,0.0,1,0.0,1590,1590,1590,2,1800,6
strict,1,morning,D,True,若松,9,9,5,4,45,4500,5550,1050,123.33,0.0,1,20.0,0,0.0,3,0.0,5550,5550,5550,3,2700,9
strict,1,morning,D,True,鳴門,8,8,5,3,45,4500,0,-4500,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,5,4500,8
strict,1,preview,A,False,下関,1,1,1,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,2400,1
strict,1,preview,A,False,丸亀,13,12,9,4,216,21600,10810,-10790,50.05,10.51,2,22.22,0,0.0,6,0.0,5405,5405.0,8540,6,16930,13
strict,1,preview,A,False,児島,1,1,1,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,0,,,,,1,2400,1
strict,1,preview,A,False,多摩川,3,3,3,0,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,7200,3
strict,1,preview,A,False,大村,1,1,1,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,0,,,,,1,2400,1
strict,1,preview,A,False,宮島,4,4,2,2,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,4800,4
strict,1,preview,A,False,尼崎,1,1,1,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,2400,1
strict,1,preview,A,False,桐生,3,3,3,0,72,7200,1680,-5520,23.33,0.0,1,33.33,0,0.0,1,0.0,1680,1680,1680,1,5520,3
strict,1,preview,A,False,江戸川,3,3,3,0,72,7200,2430,-4770,33.75,0.0,1,33.33,0,0.0,1,0.0,2430,2430,2430,2,4800,3
strict,1,preview,A,False,浜名湖,2,2,2,0,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,4800,2
strict,1,preview,A,False,芦屋,6,6,5,1,120,12000,11540,-460,96.17,31.0,3,60.0,0,0.0,1,0.0,3846.67,2130,7820,1,3480,6
strict,1,preview,A,False,若松,9,9,8,1,192,19200,8410,-10790,43.8,15.21,3,37.5,0,0.0,3,0.0,2803.33,1990,5490,4,13880,9
strict,1,preview,A,False,鳴門,8,8,8,0,192,19200,4870,-14330,25.36,0.0,1,12.5,0,0.0,2,0.0,4870,4870,4870,7,16800,8
strict,1,preview,A,True,下関,1,1,0,1,0,0,0,0,,,0,,0,,1,0.0,,,,0,0,1
strict,1,preview,A,True,丸亀,13,12,6,7,144,14400,8540,-5860,59.31,0.0,1,16.67,0,0.0,6,0.0,8540,8540,8540,5,12000,13
strict,1,preview,A,True,児島,1,1,1,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,0,,,,,1,2400,1
strict,1,preview,A,True,多摩川,3,3,3,0,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,7200,3
strict,1,preview,A,True,大村,1,1,0,1,0,0,0,0,,,0,,0,,0,,,,,0,0,1
strict,1,preview,A,True,宮島,4,4,2,2,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,4800,4
strict,1,preview,A,True,尼崎,1,1,1,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,2400,1
strict,1,preview,A,True,桐生,3,3,2,1,48,4800,1680,-3120,35.0,0.0,1,50.0,0,0.0,1,0.0,1680,1680,1680,1,3120,3
strict,1,preview,A,True,江戸川,3,3,3,0,72,7200,2430,-4770,33.75,0.0,1,33.33,0,0.0,1,0.0,2430,2430,2430,2,4800,3
strict,1,preview,A,True,浜名湖,2,2,1,1,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,1,2400,2
strict,1,preview,A,True,芦屋,6,6,4,2,96,9600,11540,1940,120.21,38.75,3,75.0,0,0.0,1,0.0,3846.67,2130,7820,1,2400,6
strict,1,preview,A,True,若松,9,9,5,4,120,12000,0,-12000,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,5,12000,9
strict,1,preview,A,True,鳴門,8,8,6,2,144,14400,0,-14400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,6,14400,8
strict,1,preview,B,False,下関,1,1,1,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1800,1
strict,1,preview,B,False,丸亀,13,12,9,4,162,16200,10810,-5390,66.73,14.01,2,22.22,0,0.0,6,0.0,5405,5405.0,8540,6,12130,13
strict,1,preview,B,False,児島,1,1,1,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,0,,,,,1,1800,1
strict,1,preview,B,False,多摩川,3,3,3,0,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,5400,3
strict,1,preview,B,False,大村,1,1,1,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,0,,,,,1,1800,1
strict,1,preview,B,False,宮島,4,4,2,2,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,3600,4
strict,1,preview,B,False,尼崎,1,1,1,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1800,1
strict,1,preview,B,False,桐生,3,3,3,0,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,5400,3
strict,1,preview,B,False,江戸川,3,3,3,0,54,5400,2430,-2970,45.0,0.0,1,33.33,0,0.0,1,0.0,2430,2430,2430,2,3600,3
strict,1,preview,B,False,浜名湖,2,2,2,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,3600,2
strict,1,preview,B,False,芦屋,6,6,5,1,90,9000,11540,2540,128.22,41.33,3,60.0,0,0.0,1,0.0,3846.67,2130,7820,1,2010,6
strict,1,preview,B,False,若松,9,9,8,1,144,14400,930,-13470,6.46,0.0,1,12.5,0,0.0,3,0.0,930,930,930,6,13470,9
strict,1,preview,B,False,鳴門,8,8,8,0,144,14400,4870,-9530,33.82,0.0,1,12.5,0,0.0,2,0.0,4870,4870,4870,7,12600,8
strict,1,preview,B,True,下関,1,1,0,1,0,0,0,0,,,0,,0,,1,0.0,,,,0,0,1
strict,1,preview,B,True,丸亀,13,12,6,7,108,10800,8540,-2260,79.07,0.0,1,16.67,0,0.0,6,0.0,8540,8540,8540,5,9000,13
strict,1,preview,B,True,児島,1,1,1,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,0,,,,,1,1800,1
strict,1,preview,B,True,多摩川,3,3,3,0,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,5400,3
strict,1,preview,B,True,大村,1,1,0,1,0,0,0,0,,,0,,0,,0,,,,,0,0,1
strict,1,preview,B,True,宮島,4,4,2,2,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,3600,4
strict,1,preview,B,True,尼崎,1,1,1,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1800,1
strict,1,preview,B,True,桐生,3,3,2,1,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,3600,3
strict,1,preview,B,True,江戸川,3,3,3,0,54,5400,2430,-2970,45.0,0.0,1,33.33,0,0.0,1,0.0,2430,2430,2430,2,3600,3
strict,1,preview,B,True,浜名湖,2,2,1,1,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,1,1800,2
strict,1,preview,B,True,芦屋,6,6,4,2,72,7200,11540,4340,160.28,51.67,3,75.0,0,0.0,1,0.0,3846.67,2130,7820,1,1800,6
strict,1,preview,B,True,若松,9,9,5,4,90,9000,0,-9000,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,5,9000,9
strict,1,preview,B,True,鳴門,8,8,6,2,108,10800,0,-10800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,6,10800,8
strict,1,preview,C,False,下関,1,1,1,0,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1200,1
strict,1,preview,C,False,丸亀,13,12,9,4,108,10800,2270,-8530,21.02,0.0,1,11.11,0,0.0,6,0.0,2270,2270,2270,6,8530,13
strict,1,preview,C,False,児島,1,1,1,0,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,0,,,,,1,1200,1
strict,1,preview,C,False,多摩川,3,3,3,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,3600,3
strict,1,preview,C,False,大村,1,1,1,0,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,0,,,,,1,1200,1
strict,1,preview,C,False,宮島,4,4,2,2,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,2400,4
strict,1,preview,C,False,尼崎,1,1,1,0,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1200,1
strict,1,preview,C,False,桐生,3,3,3,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,3600,3
strict,1,preview,C,False,江戸川,3,3,3,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,3600,3
strict,1,preview,C,False,浜名湖,2,2,2,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,2400,2
strict,1,preview,C,False,芦屋,6,6,5,1,60,6000,11540,5540,192.33,62.0,3,60.0,0,0.0,1,0.0,3846.67,2130,7820,1,1200,6
strict,1,preview,C,False,若松,9,9,8,1,96,9600,930,-8670,9.69,0.0,1,12.5,0,0.0,3,0.0,930,930,930,6,8670,9
strict,1,preview,C,False,鳴門,8,8,8,0,96,9600,4870,-4730,50.73,0.0,1,12.5,0,0.0,2,0.0,4870,4870,4870,7,8400,8
strict,1,preview,C,True,下関,1,1,0,1,0,0,0,0,,,0,,0,,1,0.0,,,,0,0,1
strict,1,preview,C,True,丸亀,13,12,6,7,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,6,0.0,,,,6,7200,13
strict,1,preview,C,True,児島,1,1,1,0,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,0,,,,,1,1200,1
strict,1,preview,C,True,多摩川,3,3,3,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,3600,3
strict,1,preview,C,True,大村,1,1,0,1,0,0,0,0,,,0,,0,,0,,,,,0,0,1
