condition_count,condition,atom_ids,races,manshu_races,manshu_rate_pct,lift_vs_all,recent_races_2025_plus,recent_manshu_races_2025_plus,recent_manshu_rate_pct,avg_payout_yen,b1_fly_pct,outer56_top3_pct,rank6_top3_pct,winner_3to6_pct,score
5,1号艇逃げ率45%未満 × 1号艇AI+順位5位以下 × 5/6号艇平均との差0.10以上 × 5/6号艇AI+最大110以上 × AI+最下位が3〜6号艇,"b1_nige_lt45,b1_aiplus_rank_ge5,outer56_avgdiff_ge010,outer56_aiplus_ge110,rank6_boat_36",221,50,22.62,1.345,144,39,27.08,8188,62.9,81.45,19.91,55.66,30.3816
5,1号艇逃げ率45%未満 × 1号艇AI予測30%未満 × 5/6号艇AI+最大110以上 × AI+最下位平均との差0.10以上 × AI+最下位が5/6号艇,"b1_nige_lt45,b1_ai_pred_lt30,outer56_aiplus_ge110,rank6_avgdiff_ge010,rank6_boat_56",473,105,22.2,1.32,289,66,22.84,7804,48.84,80.55,23.47,54.76,30.3721
5,1号艇逃げ失敗40%以上 × 1号艇展示5位以下 × 5/6号艇AI予測最大12%以上 × AI+5位が展示2位以内 × AI+最下位が3〜6号艇,"b1_loss_ge40,b1_tenji_ge5,outer56_ai_pred_ge12,rank5_tenji_top2,rank6_boat_36",1001,226,22.58,1.343,321,71,22.12,8037,41.46,78.62,17.08,50.75,30.3695
5,1号艇AI+順位4位以下 × 1号艇AI予測25%未満 × 5/6号艇AI予測最大12%以上 × AI+最下位が展示2位以内 × AI+最下位が5/6号艇,"b1_aiplus_rank_ge4,b1_ai_pred_lt25,outer56_ai_pred_ge12,rank6_tenji_top2,rank6_boat_56",420,92,21.9,1.303,145,32,22.07,8115,60.71,79.52,17.14,60.48,30.366
3,1号艇平均との差-0.05以下 × 5/6号艇AI予測最大12%以上 × 前半1〜6R,"b1_avgdiff_le_m005,outer56_ai_pred_ge12,front_1_6r",1763,385,21.84,1.299,1040,223,21.44,8212,38.8,80.54,19.23,51.96,30.3615
3,1号艇逃げ率45%未満 × 5/6号艇AI予測最大12%以上 × 1〜3R,"b1_nige_lt45,outer56_ai_pred_ge12,round_1_3",7320,1576,21.53,1.28,2401,504,20.99,8225,35.15,77.06,16.78,47.75,30.3457
5,1号艇AI予測30%未満 × 5/6号艇AI予測最大12%以上 × 5/6号艇に展示1位 × AI+最下位平均との差0.14以上 × AI+最下位が5/6号艇,"b1_ai_pred_lt30,outer56_ai_pred_ge12,outer56_tenji_top1,rank6_avgdiff_ge014,rank6_boat_56",213,51,23.94,1.424,123,28,22.76,9455,49.77,79.81,24.41,55.4,30.3428
5,1号艇逃げ失敗40%以上 × 5/6号艇に1周2位以内 × 5/6号艇AI予測最大12%以上 × AI+最下位が展示2位以内 × AI+最下位が3〜6号艇,"b1_loss_ge40,outer56_isshu_top2,outer56_ai_pred_ge12,rank6_tenji_top2,rank6_boat_36",919,214,23.29,1.385,523,115,21.99,8320,36.67,81.61,21.0,49.62,30.3253
3,1号艇AI予測25%未満 × 5/6号艇に1周2位以内 × 会場:鳴門,"b1_ai_pred_lt25,outer56_isshu_top2,venue_鳴門",260,60,23.08,1.372,169,40,23.67,8067,56.54,71.92,20.77,57.31,30.3237
3,1号艇平均との差0以下 × 5/6号艇AI予測最大12%以上 × 会場:鳴門,"b1_avgdiff_le0,outer56_ai_pred_ge12,venue_鳴門",161,38,23.6,1.404,101,26,25.74,8586,32.3,78.88,19.88,50.93,30.3063
3,1号艇平均との差-0.05以下 × 5/6号艇AI予測最大12%以上 × 風または波5以上,"b1_avgdiff_le_m005,outer56_ai_pred_ge12,wind_wave_ge5",437,101,23.11,1.374,248,56,22.58,8474,40.73,80.78,18.31,49.66,30.3059
5,1号艇AI+順位4位以下 × 1号艇AI予測30%未満 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.14以上 × AI+最下位が3〜6号艇,"b1_aiplus_rank_ge4,b1_ai_pred_lt30,outer56_ai_pred_ge12,rank6_avgdiff_ge014,rank6_boat_36",174,44,25.29,1.504,110,25,22.73,9313,62.07,81.03,24.14,56.9,30.2999
5,1号艇逃げ率45%未満 × 1号艇展示4位以下 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.10以上 × AI+最下位が5/6号艇,"b1_nige_lt45,b1_tenji_ge4,outer56_ai_pred_ge12,rank6_avgdiff_ge010,rank6_boat_56",493,122,24.75,1.472,287,65,22.65,9604,39.15,77.48,23.73,50.91,30.2992
5,1号艇AI予測30%未満 × 5/6号艇平均との差0.14以上 × 5/6号艇AI予測最大12%以上 × AI+最下位が展示2位以内 × 後半7〜12R,"b1_ai_pred_lt30,outer56_avgdiff_ge014,outer56_ai_pred_ge12,rank6_tenji_top2,late_7_12r",214,48,22.43,1.334,139,38,27.34,7419,49.07,83.64,20.09,55.14,30.2979
3,1号艇逃げ失敗45%以上 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.14以上,"b1_loss_ge45,outer56_ai_pred_ge12,rank6_avgdiff_ge014",759,183,24.11,1.434,432,95,21.99,8609,41.9,80.11,26.09,52.44,30.2915
3,1号艇AI+順位4位以下 × 5/6号艇AI+最大110以上 × 風または波5以上,"b1_aiplus_rank_ge4,outer56_aiplus_ge110,wind_wave_ge5",543,117,21.55,1.281,211,46,21.8,7286,58.56,80.85,16.39,60.22,30.2829
5,1号艇AI+順位4位以下 × 1号艇AI予測25%未満 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.10以上 × AI+最下位が3〜6号艇,"b1_aiplus_rank_ge4,b1_ai_pred_lt25,outer56_ai_pred_ge12,rank6_avgdiff_ge010,rank6_boat_36",198,51,25.76,1.532,124,28,22.58,9535,63.64,81.31,25.25,56.06,30.2786
3,1号艇逃げ失敗40%以上 × 5/6号艇AI予測最大12%以上 × 会場:若松,"b1_loss_ge40,outer56_ai_pred_ge12,venue_若松",582,129,22.16,1.318,180,41,22.78,8847,36.43,80.58,20.62,52.06,30.2783
5,1号艇逃げ失敗40%以上 × 5/6号艇に1周2位以内 × 5/6号艇AI予測最大12%以上 × AI+最下位が展示2位以内 × 後半7〜12R,"b1_loss_ge40,outer56_isshu_top2,outer56_ai_pred_ge12,rank6_tenji_top2,late_7_12r",283,64,22.61,1.345,164,38,23.17,7779,35.34,85.87,19.79,47.7,30.271
3,1号艇AI+順位5位以下 × AI+最下位平均との差0.10以上 × 1〜3R,"b1_aiplus_rank_ge5,rank6_avgdiff_ge010,round_1_3",184,44,23.91,1.422,109,27,24.77,7346,58.7,70.11,35.87,51.09,30.2629
5,1号艇AI+順位5位以下 × 1号艇逃げ失敗45%以上 × 5/6号艇平均との差0.14以上 × 5/6号艇AI予測最大12%以上 × 前半1〜6R,"b1_aiplus_rank_ge5,b1_loss_ge45,outer56_avgdiff_ge014,outer56_ai_pred_ge12,front_1_6r",169,38,22.49,1.337,109,26,23.85,7565,67.46,86.98,15.38,54.44,30.2531
3,1号艇AI+順位5位以下 × 5/6号艇AI予測最大12%以上 × 風または波5以上,"b1_aiplus_rank_ge5,outer56_ai_pred_ge12,wind_wave_ge5",239,54,22.59,1.344,93,22,23.66,7564,64.02,77.82,18.83,57.32,30.2522
3,1号艇逃げ率40%未満 × AI+最下位平均との差0.14以上 × 会場:平和島,"b1_nige_lt40,rank6_avgdiff_ge014,venue_平和島",229,57,24.89,1.48,117,28,23.93,9225,41.92,67.25,27.51,51.53,30.2487
3,1号艇平均との差-0.05以下 × 5/6号艇AI+最大110以上 × 風または波5以上,"b1_avgdiff_le_m005,outer56_aiplus_ge110,wind_wave_ge5",502,115,22.91,1.362,293,69,23.55,8264,37.65,76.1,19.12,48.21,30.2453
3,1号艇逃げ失敗45%以上 × 5/6号艇平均との差0.10以上 × AI+5位が展示2位以内,"b1_loss_ge45,outer56_avgdiff_ge010,rank5_tenji_top2",2401,546,22.74,1.352,1426,321,22.51,8259,36.32,66.64,16.91,48.19,30.2437
5,1号艇AI+順位5位以下 × 1号艇逃げ失敗45%以上 × 5/6号艇平均との差0.10以上 × AI+最下位が5/6号艇 × 前半1〜6R,"b1_aiplus_rank_ge5,b1_loss_ge45,outer56_avgdiff_ge010,rank6_boat_56,front_1_6r",209,48,22.97,1.366,143,35,24.48,7663,64.11,74.16,16.75,57.42,30.2406
3,1号艇平均との差0以下 × 5/6号艇平均との差どちらも0以上 × 会場:鳴門,"b1_avgdiff_le0,outer56_both_not_bad,venue_鳴門",258,64,24.81,1.475,148,38,25.68,8612,32.17,62.79,15.12,43.8,30.2359
5,1号艇逃げ失敗40%以上 × 1号艇AI予測30%未満 × 5/6号艇AI予測最大12%以上 × 1〜3R × 会場:戸田,"b1_loss_ge40,b1_ai_pred_lt30,outer56_ai_pred_ge12,round_1_3,venue_戸田",209,52,24.88,1.48,78,18,23.08,7891,55.98,73.68,17.22,55.98,30.1979
3,1号艇AI+順位5位以下 × 5/6号艇平均との差0.10以上 × AI+最下位が3〜6号艇,"b1_aiplus_rank_ge5,outer56_avgdiff_ge010,rank6_boat_36",459,103,22.44,1.334,310,73,23.55,7953,62.96,74.73,20.92,55.56,30.1894
3,1号艇AI+順位5位以下 × AI+最下位平均との差0.14以上 × 1〜3R,"b1_aiplus_rank_ge5,rank6_avgdiff_ge014,round_1_3",162,39,24.07,1.432,95,23,24.21,7301,58.02,71.6,37.65,50.62,30.1876
3,1号艇逃げ率45%未満 × AI+最下位平均との差0.10以上 × 会場:宮島,"b1_nige_lt45,rank6_avgdiff_ge010,venue_宮島",414,99,23.91,1.422,239,57,23.85,10081,36.71,65.7,25.12,47.83,30.1822
3,1号艇平均との差0以下 × 5/6号艇AI+最大110以上 × AI+最下位平均との差0.14以上,"b1_avgdiff_le0,outer56_aiplus_ge110,rank6_avgdiff_ge014",927,215,23.19,1.379,516,118,22.87,8539,31.5,74.76,22.76,43.58,30.1801
3,1号艇逃げ失敗45%以上 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.10以上,"b1_loss_ge45,outer56_ai_pred_ge12,rank6_avgdiff_ge010",891,217,24.35,1.448,513,112,21.83,8623,41.86,79.01,25.7,52.64,30.18
3,1号艇AI予測25%未満 × 5/6号艇に展示1位 × AI+5位平均との差0.10以上,"b1_ai_pred_lt25,outer56_tenji_top1,rank5_avgdiff_ge010",832,188,22.6,1.344,525,119,22.67,8080,54.93,69.47,17.31,53.25,30.1786
3,1号艇AI予測30%未満 × 5/6号艇平均との差0.10以上 × 会場:若松,"b1_ai_pred_lt30,outer56_avgdiff_ge010,venue_若松",201,47,23.38,1.391,123,29,23.58,8167,46.77,72.14,20.4,53.73,30.1718
3,1号艇平均との差-0.05以下 × 5/6号艇平均との差0.10以上 × 会場:芦屋,"b1_avgdiff_le_m005,outer56_avgdiff_ge010,venue_芦屋",295,72,24.41,1.451,160,40,25.0,8975,26.1,69.49,20.34,37.97,30.1673
3,1号艇AI予測25%未満 × 5/6号艇に展示1位 × 会場:鳴門,"b1_ai_pred_lt25,outer56_tenji_top1,venue_鳴門",327,75,22.94,1.364,107,26,24.3,7634,55.35,69.42,21.71,57.49,30.1657
5,1号艇AI+順位5位以下 × 1号艇展示5位以下 × 5/6号艇AI予測最大12%以上 × 5/6号艇AI+最大110以上 × AI+最下位が3〜6号艇,"b1_aiplus_rank_ge5,b1_tenji_ge5,outer56_ai_pred_ge12,outer56_aiplus_ge110,rank6_boat_36",182,42,23.08,1.372,63,14,22.22,7538,67.58,81.32,23.08,59.89,30.1651
3,1号艇AI+順位5位以下 × 5/6号艇に展示2位以内 × AI+5位平均との差0.10以上,"b1_aiplus_rank_ge5,outer56_tenji_top2,rank5_avgdiff_ge010",355,83,23.38,1.39,234,53,22.65,8445,63.1,75.77,23.38,53.8,30.1532
3,1号艇AI予測30%未満 × 5/6号艇AI+最大110以上 × AI+5位平均との差0.10以上,"b1_ai_pred_lt30,outer56_aiplus_ge110,rank5_avgdiff_ge010",1239,269,21.71,1.291,776,166,21.39,8169,49.07,79.66,17.51,54.0,30.1431
3,1号艇AI+順位4位以下 × 5/6号艇AI予測最大12%以上 × 1〜3R,"b1_aiplus_rank_ge4,outer56_ai_pred_ge12,round_1_3",1037,223,21.5,1.279,402,94,23.38,7865,56.32,78.78,18.13,55.06,30.1397
3,1号艇AI+順位5位以下 × 5/6号艇AI+最大110以上 × AI+5位が展示2位以内,"b1_aiplus_rank_ge5,outer56_aiplus_ge110,rank5_tenji_top2",335,76,22.69,1.349,152,34,22.37,7606,60.6,79.4,18.81,54.03,30.1378
3,1号艇展示4位以下 × 5/6号艇AI予測最大12%以上 × 会場:若松,"b1_tenji_ge4,outer56_ai_pred_ge12,venue_若松",638,149,23.35,1.389,207,46,22.22,9829,35.74,78.68,18.03,50.63,30.1364
3,1号艇逃げ率40%未満 × 5/6号艇平均との差どちらも0以上 × AI+最下位が展示2位以内,"b1_nige_lt40,outer56_both_not_bad,rank6_tenji_top2",1237,282,22.8,1.356,735,171,23.27,8443,35.73,69.28,22.47,46.73,30.1352
3,1号艇AI予測30%未満 × 5/6号艇に1周2位以内 × 会場:常滑,"b1_ai_pred_lt30,outer56_isshu_top2,venue_常滑",315,73,23.17,1.378,207,54,26.09,8887,49.52,73.02,17.78,50.79,30.1288
5,1号艇逃げ率45%未満 × 1号艇AI予測30%未満 × 5/6号艇AI予測最大12%以上 × AI+最下位が展示2位以内 × 風または波5以上,"b1_nige_lt45,b1_ai_pred_lt30,outer56_ai_pred_ge12,rank6_tenji_top2,wind_wave_ge5",549,117,21.31,1.267,190,49,25.79,7752,51.37,81.42,21.31,60.47,30.1216
3,1号艇展示4位以下 × 5/6号艇に1周2位以内 × 会場:鳴門,"b1_tenji_ge4,outer56_isshu_top2,venue_鳴門",605,147,24.3,1.445,297,70,23.57,8821,29.26,65.79,20.0,46.94,30.1174
3,1号艇AI+順位5位以下 × 5/6号艇平均との差0.14以上 × AI+5位が展示2位以内,"b1_aiplus_rank_ge5,outer56_avgdiff_ge014,rank5_tenji_top2",210,49,23.33,1.388,149,38,25.5,7867,57.62,72.86,21.43,52.38,30.1037
5,1号艇逃げ失敗40%以上 × 5/6号艇平均との差0.10以上 × 5/6号艇AI予測最大12%以上 × AI+最下位が展示2位以内 × AI+最下位が3〜6号艇,"b1_loss_ge40,outer56_avgdiff_ge010,outer56_ai_pred_ge12,rank6_tenji_top2,rank6_boat_36",1035,235,22.71,1.35,606,132,21.78,8239,36.43,80.87,19.9,48.99,30.0967
3,1号艇AI予測25%未満 × 5/6号艇AI+最大110以上 × 会場:鳴門,"b1_ai_pred_lt25,outer56_aiplus_ge110,venue_鳴門",285,62,21.75,1.294,107,23,21.5,7957,54.39,85.96,21.75,59.3,30.0922
5,1号艇逃げ失敗40%以上 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.10以上 × AI+5位平均との差0.10以上 × AI+最下位が3〜6号艇,"b1_loss_ge40,outer56_ai_pred_ge12,rank6_avgdiff_ge010,rank5_avgdiff_ge010,rank6_boat_36",205,60,29.27,1.741,121,27,22.31,11011,47.32,79.02,26.83,59.02,30.0915
3,1号艇逃げ失敗40%以上 × 5/6号艇AI予測最大12%以上 × AI+5位が展示2位以内,"b1_loss_ge40,outer56_ai_pred_ge12,rank5_tenji_top2",4095,902,22.03,1.31,1373,286,20.83,8064,38.78,78.58,16.85,50.4,30.0902
5,1号艇AI予測30%未満 × 5/6号艇に1周2位以内 × 5/6号艇AI+最大110以上 × AI+5位平均との差0.10以上 × AI+最下位が3〜6号艇,"b1_ai_pred_lt30,outer56_isshu_top2,outer56_aiplus_ge110,rank5_avgdiff_ge010,rank6_boat_36",532,122,22.93,1.364,334,72,21.56,8216,50.38,82.33,18.42,56.39,30.0901
3,1号艇平均との差0以下 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.10以上,"b1_avgdiff_le0,outer56_ai_pred_ge12,rank6_avgdiff_ge010",878,202,23.01,1.368,498,109,21.89,8523,37.24,80.07,22.67,49.77,30.0796
3,1号艇逃げ失敗45%以上 × AI+5位平均との差0.10以上 × 10〜12R,"b1_loss_ge45,rank5_avgdiff_ge010,round_10_12",229,56,24.45,1.454,148,37,25.0,8446,36.24,62.01,17.47,48.03,30.0726
3,1号艇逃げ失敗40%以上 × AI+最下位平均との差0.14以上 × 会場:鳴門,"b1_loss_ge40,rank6_avgdiff_ge014,venue_鳴門",226,56,24.78,1.474,120,29,24.17,8775,37.17,64.6,23.45,49.12,30.0693
5,1号艇逃げ失敗40%以上 × 1号艇逃げ率40%未満 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.14以上 × AI+最下位が5/6号艇,"b1_loss_ge40,b1_nige_lt40,outer56_ai_pred_ge12,rank6_avgdiff_ge014,rank6_boat_56",601,138,22.96,1.365,331,73,22.05,8644,39.6,78.87,25.12,52.25,30.0689
3,1号艇AI+順位5位以下 × 5/6号艇平均との差0.10以上 × AI+最下位が5/6号艇,"b1_aiplus_rank_ge5,outer56_avgdiff_ge010,rank6_boat_56",367,83,22.62,1.345,247,57,23.08,7813,61.85,71.39,19.35,57.22,30.0666
3,1号艇平均との差-0.05以下 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.14以上,"b1_avgdiff_le_m005,outer56_ai_pred_ge12,rank6_avgdiff_ge014",604,141,23.34,1.388,344,76,22.09,8775,37.91,80.79,23.84,49.5,30.0458
3,1号艇AI予測30%未満 × 5/6号艇平均との差0.10以上 × 会場:鳴門,"b1_ai_pred_lt30,outer56_avgdiff_ge010,venue_鳴門",448,102,22.77,1.354,273,65,23.81,7921,51.34,70.09,21.65,54.46,30.041
5,1号艇展示4位以下 × 1号艇AI+順位4位以下 × 5/6号艇平均との差0.10以上 × 5/6号艇AI予測最大12%以上 × AI+最下位が5/6号艇,"b1_tenji_ge4,b1_aiplus_rank_ge4,outer56_avgdiff_ge010,outer56_ai_pred_ge12,rank6_boat_56",276,61,22.1,1.314,161,37,22.98,7924,61.96,80.07,21.74,57.25,30.0392
3,1号艇AI+順位5位以下 × 5/6号艇に展示2位以内 × AI+最下位平均との差0.10以上,"b1_aiplus_rank_ge5,outer56_tenji_top2,rank6_avgdiff_ge010",256,59,23.05,1.371,153,36,23.53,7477,62.11,73.44,33.98,52.73,30.0375
3,1号艇AI+順位5位以下 × 5/6号艇平均との差0.10以上 × AI+5位が展示2位以内,"b1_aiplus_rank_ge5,outer56_avgdiff_ge010,rank5_tenji_top2",234,54,23.08,1.372,167,42,25.15,7806,57.69,73.08,20.51,53.42,30.0274
3,1号艇AI+順位5位以下 × 5/6号艇AI+最大110以上 × 1〜3R,"b1_aiplus_rank_ge5,outer56_aiplus_ge110,round_1_3",294,65,22.11,1.315,137,36,26.28,7009,63.95,80.95,20.07,55.44,30.0191
5,1号艇AI予測30%未満 × 5/6号艇に1周2位以内 × 5/6号艇AI予測最大12%以上 × AI+最下位が展示2位以内 × 後半7〜12R,"b1_ai_pred_lt30,outer56_isshu_top2,outer56_ai_pred_ge12,rank6_tenji_top2,late_7_12r",207,46,22.22,1.322,127,35,27.56,7314,47.34,84.54,21.26,53.62,30.0161
5,1号艇平均との差0以下 × 1号艇逃げ率40%未満 × 5/6号艇平均との差どちらも0以上 × AI+5位が展示2位以内 × AI+5位平均との差0.10以上,"b1_avgdiff_le0,b1_nige_lt40,outer56_both_not_bad,rank5_tenji_top2,rank5_avgdiff_ge010",258,72,27.91,1.66,143,34,23.78,10653,38.76,66.28,20.54,50.39,30.0122
5,1号艇逃げ失敗40%以上 × 1号艇AI+順位5位以下 × 5/6号艇平均との差0.10以上 × 5/6号艇AI+最大110以上 × 前半1〜6R,"b1_loss_ge40,b1_aiplus_rank_ge5,outer56_avgdiff_ge010,outer56_aiplus_ge110,front_1_6r",203,45,22.17,1.318,128,33,25.78,7892,68.47,84.73,19.21,54.19,30.0072
3,1号艇平均との差0以下 × 5/6号艇AI+最大110以上 × 会場:宮島,"b1_avgdiff_le0,outer56_aiplus_ge110,venue_宮島",269,64,23.79,1.415,162,42,25.93,7525,36.06,74.72,18.22,41.26,30.004
3,1号艇AI予測25%未満 × 5/6号艇に1周2位以内 × AI+最下位が展示2位以内,"b1_ai_pred_lt25,outer56_isshu_top2,rank6_tenji_top2",1176,259,22.02,1.31,717,171,23.85,8126,51.62,70.15,22.53,54.34,30.0033
3,1号艇AI予測25%未満 × 5/6号艇に展示2位以内 × AI+5位平均との差0.10以上,"b1_ai_pred_lt25,outer56_tenji_top2,rank5_avgdiff_ge010",1509,335,22.2,1.32,945,212,22.43,8278,52.62,68.26,17.43,51.62,29.9949
5,1号艇逃げ率45%未満 × 1号艇AI予測30%未満 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.10以上 × AI+最下位が5/6号艇,"b1_nige_lt45,b1_ai_pred_lt30,outer56_ai_pred_ge12,rank6_avgdiff_ge010,rank6_boat_56",522,121,23.18,1.378,307,67,21.82,8450,47.89,79.69,24.52,54.6,29.9889
3,1号艇展示4位以下 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.10以上,"b1_tenji_ge4,outer56_ai_pred_ge12,rank6_avgdiff_ge010",1262,306,24.25,1.442,723,158,21.85,9317,33.04,78.13,23.3,47.62,29.986
5,1号艇逃げ率45%未満 × 5/6号艇に1周2位以内 × 5/6号艇AI予測最大12%以上 × 風または波5以上 × 後半7〜12R,"b1_nige_lt45,outer56_isshu_top2,outer56_ai_pred_ge12,wind_wave_ge5,late_7_12r",281,63,22.42,1.333,169,45,26.63,8081,37.72,81.85,15.3,50.53,29.9761
3,1号艇AI予測25%未満 × 5/6号艇平均との差0.14以上 × 会場:常滑,"b1_ai_pred_lt25,outer56_avgdiff_ge014,venue_常滑",208,48,23.08,1.372,133,35,26.32,8893,52.4,73.56,19.71,53.37,29.975
5,1号艇逃げ失敗45%以上 × 5/6号艇AI予測最大12%以上 × AI+最下位が展示2位以内 × AI+最下位平均との差0.14以上 × AI+最下位が3〜6号艇,"b1_loss_ge45,outer56_ai_pred_ge12,rank6_tenji_top2,rank6_avgdiff_ge014,rank6_boat_36",222,51,22.97,1.366,129,31,24.03,7714,40.54,80.18,25.68,47.3,29.9633
5,1号艇平均との差-0.05以下 × 1号艇逃げ率40%未満 × 5/6号艇平均との差どちらも0以上 × AI+5位が展示2位以内 × AI+5位平均との差0.10以上,"b1_avgdiff_le_m005,b1_nige_lt40,outer56_both_not_bad,rank5_tenji_top2,rank5_avgdiff_ge010",223,62,27.8,1.653,127,30,23.62,10935,39.46,67.71,21.52,51.57,29.9601
3,1号艇逃げ率45%未満 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.10以上,"b1_nige_lt45,outer56_ai_pred_ge12,rank6_avgdiff_ge010",1894,439,23.18,1.378,1088,229,21.05,8755,36.48,80.46,23.71,51.27,29.9583
3,1号艇平均との差-0.05以下 × 5/6号艇平均との差0.14以上 × 会場:芦屋,"b1_avgdiff_le_m005,outer56_avgdiff_ge014,venue_芦屋",263,64,24.33,1.447,141,37,26.24,8634,26.24,68.82,20.15,37.26,29.957
5,1号艇AI予測30%未満 × 5/6号艇平均との差0.10以上 × 5/6号艇AI予測最大12%以上 × AI+最下位が展示2位以内 × 後半7〜12R,"b1_ai_pred_lt30,outer56_avgdiff_ge010,outer56_ai_pred_ge12,rank6_tenji_top2,late_7_12r",237,52,21.94,1.305,156,41,26.28,7242,48.1,84.39,20.25,55.27,29.9541
3,1号艇逃げ失敗40%以上 × 5/6号艇平均との差どちらも0以上 × AI+最下位が展示2位以内,"b1_loss_ge40,outer56_both_not_bad,rank6_tenji_top2",1048,239,22.81,1.356,615,140,22.76,8426,35.59,68.51,22.14,47.14,29.9515
5,1号艇逃げ失敗40%以上 × 1号艇AI+順位5位以下 × 5/6号艇に1周2位以内 × 5/6号艇AI予測最大12%以上 × AI+最下位が3〜6号艇,"b1_loss_ge40,b1_aiplus_rank_ge5,outer56_isshu_top2,outer56_ai_pred_ge12,rank6_boat_36",177,40,22.6,1.344,119,28,23.53,7878,61.02,81.92,21.47,52.54,29.9441
5,1号艇逃げ率45%未満 × 1号艇AI+順位5位以下 × 5/6号艇平均との差0.10以上 × 5/6号艇AI+最大110以上 × 前半1〜6R,"b1_nige_lt45,b1_aiplus_rank_ge5,outer56_avgdiff_ge010,outer56_aiplus_ge110,front_1_6r",233,51,21.89,1.302,145,38,26.21,7739,69.96,84.55,19.31,55.79,29.9435
3,1号艇逃げ失敗40%以上 × AI+最下位平均との差0.10以上 × 会場:平和島,"b1_loss_ge40,rank6_avgdiff_ge010,venue_平和島",236,58,24.58,1.462,120,28,23.33,9280,44.07,67.8,26.27,54.24,29.9331
3,1号艇逃げ失敗45%以上 × 5/6号艇AI+最大110以上 × 1〜3R,"b1_loss_ge45,outer56_aiplus_ge110,round_1_3",2287,484,21.16,1.259,917,193,21.05,7917,40.71,79.67,17.32,49.93,29.9261
3,1号艇AI予測25%未満 × 5/6号艇AI予測最大12%以上 × AI+5位が展示2位以内,"b1_ai_pred_lt25,outer56_ai_pred_ge12,rank5_tenji_top2",2079,447,21.5,1.279,731,150,20.52,7980,52.67,81.43,17.12,55.51,29.9158
5,1号艇AI予測25%未満 × 5/6号艇に1周2位以内 × 5/6号艇AI予測最大12%以上 × AI+最下位が展示2位以内 × AI+最下位が5/6号艇,"b1_ai_pred_lt25,outer56_isshu_top2,outer56_ai_pred_ge12,rank6_tenji_top2,rank6_boat_56",293,64,21.84,1.299,170,37,21.76,7654,53.24,81.23,22.18,58.02,29.9008
5,1号艇AI+順位5位以下 × 1号艇逃げ率40%未満 × 5/6号艇平均との差0.10以上 × 5/6号艇AI+最大110以上 × 前半1〜6R,"b1_aiplus_rank_ge5,b1_nige_lt40,outer56_avgdiff_ge010,outer56_aiplus_ge110,front_1_6r",229,50,21.83,1.298,144,38,26.39,7751,69.43,84.72,18.78,55.9,29.8979
3,1号艇逃げ率40%未満 × 5/6号艇平均との差どちらも0以上 × AI+5位が展示2位以内,"b1_nige_lt40,outer56_both_not_bad,rank5_tenji_top2",1321,313,23.69,1.409,756,169,22.35,8701,34.9,69.57,19.08,48.3,29.8898
